epoch	training_loss	validation_loss	validation_token_accuracy	metabolite_coverage_score	top_1_metabolite_score	lr-Adam
71	0.027223919	0.27895835	0.9524114	0.47090155	0.45796132	0.0009837922
72	0.04450862	0.2879677	0.9518672	0.4722036	0.4702381	0.0009837922
73	0.020599026	0.30191034	0.9498255	0.4594928	0.49330357	0.0009837922
74	0.021484088	0.28230628	0.9496278	0.46959946	0.46168154	0.0009837922
75	0.023682063	0.29196718	0.9513447	0.4734189	0.4706101	0.0009837922
76	0.02964744	0.2855221	0.95070434	0.46895462	0.45833334	0.0009837922
77	0.02820483	0.3019835	0.951322	0.49931175	0.46763393	0.0009837922
78	0.042108264	0.30181947	0.9512337	0.4816034	0.43675596	0.00095746084
79	0.030461377	0.3088177	0.9530451	0.48185143	0.47879463	0.00095746084
80	0.018471073	0.3105975	0.95192087	0.47131076	0.46205357	0.00095746084
81	0.04880299	0.2970571	0.9532409	0.47893724	0.4706101	0.00095746084
82	0.028233534	0.28812486	0.9533267	0.4814794	0.45200893	0.00095746084
83	0.047051076	0.30585122	0.9541299	0.47881323	0.46502978	0.00095746084
84	0.0338362	0.320489	0.9524417	0.4518415	0.4888393	0.00095746084
85	0.021128368	0.30618346	0.9526224	0.47226563	0.45572916	0.00091941847
86	0.016712226	0.30456233	0.95260835	0.48603672	0.45089287	0.00091941847
87	0.029759632	0.321807	0.9526441	0.48674974	0.43861607	0.00091941847
88	0.037094638	0.3212863	0.95248115	0.4845424	0.48177084	0.00091941847
89	0.041416842	0.31887433	0.95254743	0.4687066	0.47619048	0.00091941847
90	0.033235297	0.32175782	0.95076895	0.47155878	0.45572916	0.00091941847
91	0.036993228	0.30743682	0.95089656	0.46912822	0.44605654	0.00091941847
92	0.021203788	0.3424939	0.95265883	0.4768291	0.48139882	0.00087063905
93	0.032458052	0.3148259	0.951586	0.49280134	0.45052084	0.00087063905
94	0.013868424	0.34411097	0.9523031	0.47847843	0.45796132	0.00087063905
95	0.023189105	0.3127353	0.95094573	0.46963665	0.45982143	0.00087063905
96	0.02346776	0.32879776	0.9524134	0.4809125	0.46875	0.00087063905
97	0.021255277	0.32658464	0.95354885	0.48402157	0.4575893	0.00087063905
98	0.019902026	0.34685197	0.95296407	0.4781188	0.48660713	0.00087063905
99	0.030936236	0.33602577	0.95221287	0.47375372	0.47879463	0.0008123714
100	0.023579784	0.34477434	0.9518161	0.47188476	0.4888393	0.0008123714
101	0.019012751	0.33856195	0.95268387	0.4713887	0.49330357	0.0008123714
102	0.0190832	0.35211253	0.95346	0.4588019	0.46986607	0.0008123714
103	0.024891363	0.3360236	0.9527782	0.4775271	0.4858631	0.0008123714
104	0.025784273	0.33882663	0.95326847	0.48212427	0.49962798	0.0008123714
105	0.021191811	0.3453463	0.95278883	0.47418776	0.50074404	0.0008123714
106	0.020857858	0.3272166	0.9532048	0.47914806	0.48400298	0.0008123714
107	0.014899091	0.33815593	0.9534297	0.4702815	0.51004463	0.0007461071
108	0.021432603	0.34552267	0.9540791	0.47226563	0.48214287	0.0007461071
109	0.0133620165	0.32994062	0.9529205	0.4578187	0.48511904	0.0007461071
110	0.028756326	0.36561638	0.95376116	0.46811137	0.49181548	0.0007461071
111	0.018842414	0.35387036	0.952066	0.48399678	0.48065478	0.0007461071
112	0.02943898	0.36475924	0.9529025	0.46643725	0.50818455	0.0007461071
113	0.019053878	0.34384853	0.95222646	0.48342633	0.48400298	0.0007461071
114	0.012556484	0.36613578	0.95263296	0.47530383	0.48474702	0.0006735425
115	0.020487547	0.35839504	0.95251673	0.49022198	0.49144346	0.0006735425
116	0.020208124	0.36762652	0.9530872	0.4969184	0.5	0.0006735425
117	0.024868881	0.3710555	0.953222	0.48947793	0.48921132	0.0006735425
118	0.030007236	0.37952286	0.95249796	0.47602308	0.48697916	0.0006735425
119	0.019848665	0.3748365	0.95268065	0.49251613	0.47916666	0.0006735425
120	0.025628764	0.37618104	0.9523175	0.49751365	0.5052083	0.0006735425
121	0.029015657	0.3748714	0.95217055	0.48414558	0.49962798	0.0005965353
122	0.033288635	0.381185	0.9527383	0.4776883	0.48660713	0.0005965353
123	0.017591422	0.37070975	0.9537478	0.4839507	0.4858631	0.0005965353
124	0.021315416	0.3763195	0.9525925	0.49142486	0.5	0.0005965353
125	0.023607353	0.37009445	0.9528942	0.4954923	0.484375	0.0005965353
126	0.01454763	0.37771237	0.9523675	0.4810206	0.47433037	0.0005965353
127	0.016447876	0.37832782	0.9522587	0.48207465	0.50037205	0.0005965353
128	0.022796884	0.36985192	0.9532444	0.49474826	0.48995537	0.00051705685
129	0.028399874	0.37294126	0.95339257	0.4830295	0.49479166	0.00051705685
130	0.021508323	0.38343087	0.9529028	0.4640315	0.48177084	0.00051705685
131	0.020633616	0.3773533	0.9526029	0.47395214	0.47284228	0.00051705685
132	0.01926452	0.37084466	0.9522505	0.47903645	0.49441963	0.00051705685
133	0.012684997	0.3793284	0.9518794	0.47581226	0.4810268	0.00051705685
134	0.019677926	0.38716385	0.9533591	0.48067337	0.46986607	0.00051705685
135	0.035350636	0.387191	0.95153034	0.4839596	0.4825149	0.00043714177
136	0.014727313	0.3862727	0.95208967	0.4687066	0.50186014	0.00043714177
137	0.020655854	0.38960147	0.9522054	0.46015006	0.4747024	0.00043714177
138	0.014460777	0.37524828	0.95243716	0.4703807	0.48809522	0.00043714177
139	0.021841144	0.38657254	0.9530598	0.47093874	0.49590772	0.00043714177
140	0.02112603	0.38897717	0.95261496	0.4700707	0.47916666	0.00043714177
141	0.024827303	0.38235646	0.9529993	0.46969867	0.48995537	0.00043714177
142	0.020635339	0.38551623	0.9533075	0.46883062	0.5014881	0.00035883594
143	0.028624365	0.39277425	0.9521043	0.47118676	0.48549107	0.00035883594
144	0.022736527	0.38488317	0.9518408	0.4860677	0.4828869	0.00035883594
145	0.023211526	0.38545173	0.9522263	0.4860677	0.48549107	0.00035883594
146	0.025842343	0.39392433	0.952433	0.47633308	0.4981399	0.00035883594
147	0.01833394	0.3976894	0.9527217	0.4782552	0.5037202	0.00035883594
148	0.030615766	0.39067286	0.9522508	0.47713915	0.50967264	0.00035883594
149	0.019302415	0.393768	0.95236576	0.47329488	0.50706846	0.00028414393
150	0.02876903	0.402597	0.9521241	0.47314608	0.49962798	0.00028414393
151	0.018304477	0.3995666	0.95283	0.47426215	0.5048363	0.00028414393
152	0.014539827	0.39485484	0.9526452	0.47203	0.50744045	0.00028414393
153	0.015606665	0.39240763	0.9528386	0.4700955	0.49962798	0.00028414393
154	0.018174462	0.39215896	0.9524888	0.47478297	0.48809522	0.00028414393
155	0.01512134	0.3997355	0.95245016	0.4762711	0.4936756	0.00028414393
156	0.019775067	0.4034541	0.9524838	0.47331968	0.4858631	0.00028414393
157	0.032404575	0.4038679	0.95239866	0.4735057	0.48065478	0.00021497789
158	0.022125654	0.40535146	0.95230556	0.47555184	0.4888393	0.00021497789
159	0.018599195	0.40317753	0.9525362	0.46997148	0.49144346	0.00021497789
160	0.026895883	0.40031046	0.95192957	0.46736732	0.48549107	0.00021497789
161	0.021530068	0.39986026	0.9521299	0.46476313	0.4858631	0.00021497789
162	0.019386152	0.40257388	0.95205116	0.46457714	0.49627978	0.00021497789
163	0.025902247	0.40551662	0.95256394	0.46389508	0.50223213	0.00021497789
164	0.021164846	0.40850306	0.95258164	0.4611049	0.49702382	0.00015310844
165	0.01461972	0.40886772	0.9527983	0.45292038	0.50223213	0.00015310844
166	0.009180539	0.40625063	0.95246005	0.46073288	0.5052083	0.00015310844
167	0.018677423	0.40415016	0.95232344	0.46073288	0.49739584	0.00015310844
168	0.016983883	0.40458876	0.95232934	0.46767733	0.49739584	0.00015310844
169	0.01711611	0.40578836	0.95237887	0.46420512	0.5052083	0.00015310844
170	0.024137136	0.40799788	0.9523692	0.47276166	0.5052083	0.00015310844
171	0.025782024	0.40800127	0.95242035	0.4703435	0.50223213	0.00010011944
172	0.016708784	0.40707356	0.952371	0.47121155	0.5052083	0.00010011944
173	0.0138674155	0.40703064	0.9524338	0.4738157	0.50223213	0.00010011944
174	0.021780642	0.40924573	0.9526309	0.47083953	0.50223213	0.00010011944
175	0.018919809	0.41230804	0.9528704	0.4764199	0.5052083	0.00010011944
176	0.0276359	0.4135726	0.95276076	0.47679192	0.5052083	0.00010011944
177	0.015294205	0.41263258	0.952694	0.48200026	0.5052083	0.00010011944
178	0.013135631	0.41149226	0.95280826	0.48200026	0.5052083	5.7367404e-05
179	0.016656905	0.41096944	0.95298713	0.48200026	0.5052083	5.7367404e-05
180	0.009726021	0.41098937	0.95299506	0.48200026	0.5052083	5.7367404e-05
181	0.031191833	0.4116204	0.95306337	0.47939608	0.5026042	5.7367404e-05
182	0.023552062	0.41179338	0.95299506	0.4764199	0.49962798	5.7367404e-05
183	0.02080549	0.41170928	0.95288205	0.4738157	0.5026042	5.7367404e-05
184	0.016121635	0.41178176	0.95281374	0.4738157	0.4966518	5.7367404e-05
185	0.018651275	0.41200706	0.95267713	0.4738157	0.5026042	2.5946782e-05
186	0.014319027	0.41229433	0.9526081	0.4738157	0.49962798	2.5946782e-05
187	0.01490084	0.41248396	0.9526764	0.47679192	0.50223213	2.5946782e-05
188	0.008253143	0.41259047	0.9526764	0.47679192	0.4966518	2.5946782e-05
189	0.025855247	0.41254598	0.95293415	0.4738157	0.4966518	2.5946782e-05
190	0.02526121	0.41256768	0.95293415	0.4738157	0.4966518	2.5946782e-05
191	0.012523846	0.4126219	0.95293415	0.47121155	0.49962798	2.5946782e-05
192	0.015566583	0.41265643	0.95293415	0.47121155	0.49962798	6.661939e-06
193	0.018403366	0.41269687	0.95300245	0.47121155	0.49962798	6.661939e-06
194	0.018269172	0.41268265	0.95300245	0.47121155	0.4966518	6.661939e-06
195	0.015711952	0.41269484	0.95300245	0.47121155	0.50223213	6.661939e-06
196	0.015011191	0.4127314	0.95300245	0.47121155	0.50223213	6.661939e-06
197	0.017545622	0.4127342	0.95300245	0.47121155	0.50223213	6.661939e-06
198	0.023736529	0.41274822	0.95300245	0.47121155	0.50223213	6.661939e-06
199	0.027052559	0.4127631	0.95300245	0.47121155	0.50223213	6.56546e-09
