epoch	training_loss	validation_loss	validation_token_accuracy	metabolite_coverage_score	top_1_metabolite_score	lr-Adam
71	0.030402625	0.3014904	0.95327497	0.45595858	0.44159228	0.0009837922
72	0.039554823	0.27017397	0.9538115	0.48061135	0.48549107	0.0009837922
73	0.028442625	0.2904749	0.9531816	0.4827691	0.4784226	0.0009837922
74	0.032364767	0.2899522	0.95207554	0.48927066	0.4750744	0.0009837922
75	0.035280533	0.28123182	0.95268846	0.50935996	0.45833334	0.0009837922
76	0.021068344	0.2835793	0.9540602	0.49078354	0.47284228	0.0009837922
77	0.02834255	0.29016352	0.9520884	0.48043776	0.47098213	0.0009837922
78	0.020813098	0.2878743	0.95344585	0.4781064	0.48921132	0.00095746084
79	0.020888692	0.2875406	0.95427597	0.49174726	0.48363096	0.00095746084
80	0.027440028	0.29341513	0.9521632	0.4812314	0.46912202	0.00095746084
81	0.023848899	0.2932584	0.9521724	0.47689113	0.4747024	0.00095746084
82	0.044175632	0.29395252	0.9525512	0.4963887	0.44456846	0.00095746084
83	0.032452967	0.299492	0.9531225	0.47744915	0.49330357	0.00095746084
84	0.025795007	0.2936456	0.95330244	0.48482764	0.48995537	0.00095746084
85	0.030794589	0.31300905	0.9535076	0.4735553	0.48995537	0.00091941847
86	0.019036809	0.2888142	0.9527942	0.47624627	0.48214287	0.00091941847
87	0.02341274	0.3113561	0.95203847	0.50213915	0.47730654	0.00091941847
88	0.019639483	0.31528413	0.9523586	0.47534102	0.44903272	0.00091941847
89	0.017546143	0.29973662	0.95290697	0.5008619	0.48177084	0.00091941847
90	0.026980689	0.3072133	0.95171213	0.50513124	0.47284228	0.00091941847
91	0.024368873	0.32820514	0.951486	0.49963772	0.48735118	0.00091941847
92	0.014884046	0.3164163	0.9526806	0.50159705	0.4906994	0.00087063905
93	0.02151706	0.32567012	0.9537305	0.51923716	0.49330357	0.00087063905
94	0.022188243	0.33488992	0.95343786	0.48339888	0.4750744	0.00087063905
95	0.035052206	0.33038926	0.9535363	0.49818948	0.47247022	0.00087063905
96	0.020421218	0.32207817	0.95301795	0.5054501	0.4955357	0.00087063905
97	0.028605206	0.31870615	0.95259315	0.5047061	0.50037205	0.00087063905
98	0.025923315	0.3149748	0.9533989	0.4938802	0.4765625	0.00087063905
99	0.016825702	0.3294714	0.9531111	0.47854662	0.4747024	0.0008123714
100	0.033066135	0.33042938	0.9520336	0.48328373	0.5037202	0.0008123714
101	0.02163505	0.34091848	0.95276535	0.50252974	0.4810268	0.0008123714
102	0.019569455	0.34105635	0.95183194	0.5140997	0.49590772	0.0008123714
103	0.032269284	0.35352165	0.9522517	0.49177828	0.4825149	0.0008123714
104	0.022895077	0.3266075	0.95322835	0.48787203	0.48474702	0.0008123714
105	0.02061214	0.34264606	0.9523207	0.48164064	0.45572916	0.0008123714
106	0.02708688	0.33572552	0.9511931	0.48271948	0.44754463	0.0008123714
107	0.02203198	0.3458081	0.95161974	0.4839596	0.47879463	0.0007461071
108	0.018168816	0.34291488	0.951681	0.49943575	0.46837798	0.0007461071
109	0.022612775	0.34294373	0.9517167	0.4889571	0.5048363	0.0007461071
110	0.021071197	0.34887412	0.95223135	0.4955295	0.4668899	0.0007461071
111	0.02297786	0.34227717	0.95338285	0.48973215	0.4981399	0.0007461071
112	0.024294445	0.34416482	0.9524627	0.48238468	0.48995537	0.0007461071
113	0.027038533	0.34682766	0.95342606	0.47271204	0.4720982	0.0007461071
114	0.021864422	0.34271586	0.95302105	0.5060082	0.4765625	0.0006735425
115	0.019394306	0.36491036	0.9529923	0.49627355	0.4747024	0.0006735425
