epoch	training_loss	validation_loss	validation_token_accuracy	metabolite_coverage_score	top_1_metabolite_score	lr-Adam
112	0.13456076	0.2551108	0.95030427	0.41345486	0.22805059	0.00069182855
113	0.15654019	0.2541005	0.95220554	0.42232144	0.27046132	0.00069182855
114	0.122281246	0.25805387	0.951618	0.4282614	0.21651785	0.00069182855
115	0.1430022	0.25128186	0.950594	0.41499257	0.24627976	0.00069182855
116	0.14625087	0.25921386	0.9515512	0.4204489	0.26525298	0.00064789987
117	0.1583231	0.25760084	0.9513187	0.4392671	0.2593006	0.00064789987
118	0.10863446	0.25281358	0.95199907	0.43207467	0.2622768	0.00064789987
119	0.14824161	0.25505853	0.95160556	0.4328373	0.24739583	0.00064789987
120	0.12756225	0.24601889	0.95178866	0.44320437	0.2797619	0.00060268026
121	0.112095766	0.26671067	0.95221645	0.43520585	0.28831846	0.00060268026
122	0.123409264	0.26300144	0.951914	0.42842883	0.26785713	0.00060268026
123	0.1375816	0.26112008	0.9509405	0.4217324	0.2641369	0.00060268026
124	0.15600546	0.26672673	0.9518372	0.43679935	0.24107143	0.0005565644
125	0.15445773	0.26351857	0.95215774	0.42539063	0.2767857	0.0005565644
126	0.14208834	0.26565224	0.951981	0.42774677	0.27455357	0.0005565644
127	0.16608815	0.26911092	0.95092225	0.43875867	0.2533482	0.0005565644
128	0.14193095	0.26648048	0.9515585	0.4233197	0.28422618	0.0005565644
129	0.12395664	0.27358118	0.9521533	0.41517857	0.25483632	0.0005099549
130	0.11222625	0.27637172	0.95220244	0.42168897	0.2767857	0.0005099549
131	0.1330034	0.26538932	0.95322627	0.42745537	0.25744048	0.0005099549
132	0.13240854	0.2616923	0.95300287	0.43210566	0.28831846	0.0005099549
133	0.12307439	0.27739465	0.9522701	0.39764383	0.26860118	0.00046325845
134	0.13212284	0.27658513	0.95312935	0.4125	0.2671131	0.00046325845
135	0.14868164	0.26906535	0.95241094	0.42849702	0.26785713	0.00046325845
136	0.12178128	0.27974474	0.95204747	0.40828374	0.24330357	0.00046325845
137	0.13494232	0.27133897	0.9521351	0.421875	0.23697917	0.00041688274
138	0.14521362	0.2786084	0.95272136	0.43247768	0.28199404	0.00041688274
139	0.117540486	0.2848879	0.9506281	0.41778272	0.24813989	0.00041688274
140	0.13375536	0.27794904	0.9511877	0.4296875	0.2559524	0.00041688274
141	0.12745608	0.2816982	0.95093966	0.42124256	0.23697917	0.00037123257
142	0.11641685	0.28218734	0.95175374	0.44114584	0.27455357	0.00037123257
143	0.13583831	0.27873716	0.9520127	0.43389136	0.2641369	0.00037123257
144	0.12672126	0.27301866	0.95255697	0.4249628	0.27120537	0.00037123257
145	0.12428125	0.28792027	0.95282596	0.42180058	0.23511904	0.00032670633
146	0.13511053	0.2721775	0.9529083	0.41760913	0.28831846	0.00032670633
147	0.11448143	0.2792063	0.952469	0.4361979	0.24739583	0.00032670633
148	0.12268047	0.27857387	0.95273584	0.42775297	0.26190478	0.00032670633
149	0.13195194	0.2834821	0.9528711	0.4219866	0.25855654	0.00028369276
150	0.13222069	0.27816182	0.9517449	0.43854168	0.25744048	0.00028369276
151	0.12521954	0.2787276	0.9524118	0.4342014	0.26636904	0.00028369276
152	0.11092577	0.28844392	0.951497	0.4299851	0.25074404	0.00028369276
153	0.14634164	0.28365737	0.9528788	0.43035713	0.2593006	0.00028369276
154	0.14412463	0.2851474	0.95250416	0.42589286	0.2749256	0.00024256723
155	0.12679353	0.28633025	0.95240474	0.41808036	0.25372022	0.00024256723
156	0.13405378	0.28132477	0.9528506	0.42645088	0.25074404	0.00024256723
157	0.14244807	0.28596395	0.952589	0.41156995	0.27418154	0.00024256723
158	0.12998489	0.28304356	0.95203733	0.4253348	0.2611607	0.00020368873
159	0.13460329	0.2836632	0.9530559	0.4327753	0.26450893	0.00020368873
160	0.11886573	0.2872492	0.9530262	0.42235863	0.2719494	0.00020368873
161	0.11421803	0.29287285	0.9523587	0.42223462	0.26674107	0.00020368873
162	0.122736044	0.2922546	0.952326	0.41702628	0.24553572	0.00016739665
163	0.12302622	0.29071644	0.9519426	0.42645088	0.2563244	0.00016739665
164	0.12502214	0.2909278	0.95200574	0.41305804	0.26078868	0.00016739665
165	0.13984196	0.29070333	0.9521129	0.4234747	0.25892857	0.00016739665
166	0.11293842	0.2902191	0.95255494	0.4234747	0.2719494	0.00013400771
167	0.12763408	0.2880604	0.9525768	0.4325893	0.26153272	0.00013400771
168	0.13256791	0.29469848	0.9517509	0.42087054	0.25892857	0.00013400771
169	0.15339467	0.29376528	0.9519279	0.4234747	0.2563244	0.00013400771
170	0.12543778	0.29849076	0.95093703	0.41491815	0.26339287	0.0001038134
171	0.14082305	0.2967585	0.95136946	0.42049852	0.25855654	0.0001038134
172	0.14419702	0.29242772	0.95210886	0.43165922	0.26674107	0.0001038134
173	0.12759896	0.29651123	0.9523144	0.4252108	0.26450893	0.0001038134
174	0.14100754	0.29843476	0.95202684	0.4234747	0.26450893	7.7077246e-05
175	0.14280055	0.2983444	0.95205534	0.42049852	0.24888393	7.7077246e-05
