epoch	training_loss	validation_loss	validation_token_accuracy	metabolite_coverage_score	top_1_metabolite_score	lr-Adam
71	0.030178092	0.28642237	0.9534433	0.49456578	0.4720982	0.0009837922
72	0.03609454	0.27895674	0.95322883	0.50629693	0.47916666	0.0009837922
73	0.021304425	0.27620018	0.9537422	0.51285696	0.47916666	0.0009837922
74	0.02035863	0.2729355	0.95461637	0.5095335	0.48809522	0.0009837922
75	0.015505107	0.2847155	0.9550558	0.5003658	0.48958334	0.0009837922
76	0.035589706	0.28116953	0.95470506	0.503156	0.46912202	0.0009837922
77	0.029631514	0.2986578	0.95585406	0.49818328	0.5063244	0.0009837922
78	0.024171943	0.2850465	0.95411164	0.4829427	0.5040923	0.00095746084
79	0.030642852	0.28789055	0.9540374	0.5141059	0.50967264	0.00095746084
80	0.021516655	0.27431357	0.95166636	0.4878534	0.45349702	0.00095746084
81	0.013378271	0.28786817	0.95418215	0.48234746	0.4627976	0.00095746084
82	0.03024309	0.2981873	0.9532761	0.5059958	0.4981399	0.00095746084
83	0.025606856	0.29094577	0.9535582	0.5060206	0.4810268	0.00095746084
84	0.024025923	0.29715097	0.95379233	0.4952815	0.5130208	0.00095746084
85	0.03939238	0.2981402	0.952175	0.5093812	0.5141369	0.00091941847
86	0.029906144	0.30446023	0.9534166	0.50559896	0.47284228	0.00091941847
87	0.029797588	0.29276308	0.9539868	0.5091704	0.51785713	0.00091941847
88	0.013975521	0.2955044	0.9536247	0.4891679	0.53348213	0.00091941847
89	0.026068032	0.30504173	0.95231915	0.5031808	0.47544643	0.00091941847
90	0.037180606	0.31044793	0.953322	0.49598834	0.49590772	0.00091941847
91	0.030468812	0.31422758	0.952285	0.48573288	0.46614584	0.00091941847
92	0.028679527	0.30324554	0.95456344	0.493533	0.49441963	0.00087063905
93	0.019286737	0.31171805	0.952182	0.500527	0.5026042	0.00087063905
94	0.030069	0.32188264	0.9526524	0.48315352	0.48400298	0.00087063905
95	0.027064359	0.32724315	0.95297414	0.50079983	0.49107143	0.00087063905
96	0.026103523	0.31695122	0.9524897	0.503094	0.50595236	0.00087063905
97	0.02369447	0.3172643	0.9528526	0.47728795	0.51116073	0.00087063905
98	0.022217415	0.33096784	0.9531928	0.50127465	0.52678573	0.00087063905
99	0.029145328	0.31248194	0.95219743	0.5011506	0.49107143	0.0008123714
100	0.022716204	0.32016927	0.9530726	0.4787424	0.50446427	0.0008123714
101	0.01887601	0.32154083	0.9526539	0.4814794	0.4702381	0.0008123714
102	0.030438194	0.33443344	0.951989	0.49738345	0.48995537	0.0008123714
103	0.022030393	0.33563706	0.9535848	0.5041109	0.47916666	0.0008123714
104	0.023915911	0.33531645	0.952386	0.500031	0.484375	0.0008123714
105	0.021859232	0.3380322	0.95266813	0.51607764	0.4654018	0.0008123714
106	0.02283861	0.3344462	0.95364845	0.50107265	0.5130208	0.0008123714
107	0.028723273	0.3518841	0.9536015	0.49152407	0.48363096	0.0007461071
108	0.020318698	0.337546	0.95224303	0.4764447	0.47730654	0.0007461071
109	0.01568176	0.33519915	0.95424604	0.5001674	0.515625	0.0007461071
110	0.029012267	0.33736148	0.9532942	0.490904	0.48065478	0.0007461071
111	0.036447734	0.3317068	0.95291746	0.5043341	0.52529764	0.0007461071
112	0.023839783	0.3294454	0.95343846	0.49738964	0.48474702	0.0007461071
113	0.01655016	0.33061314	0.95309645	0.4952815	0.5029762	0.0007461071
114	0.02480832	0.34532997	0.95358276	0.49278894	0.46316963	0.0006735425
115	0.015797066	0.3360937	0.9529428	0.5019407	0.48697916	0.0006735425
116	0.022565627	0.34288463	0.95334464	0.49543032	0.5126488	0.0006735425
117	0.018143756	0.3362878	0.9534326	0.49992558	0.5048363	0.0006735425
118	0.023599062	0.34875605	0.953602	0.48110738	0.50818455	0.0006735425
119	0.018969527	0.34511623	0.9528003	0.484096	0.46763393	0.0006735425
120	0.028654782	0.3384532	0.9536811	0.4908544	0.47581846	0.0006735425
121	0.032221835	0.33084926	0.9522382	0.50071305	0.48363096	0.0005965353
122	0.02709311	0.34651497	0.9541444	0.5043004	0.49479166	0.0005965353
123	0.023462422	0.3427618	0.9534196	0.49554545	0.51785713	0.0005965353
124	0.029142713	0.34791836	0.95388097	0.4855008	0.48139882	0.0005965353
125	0.017552797	0.34404442	0.9538102	0.49996015	0.50446427	0.0005965353
126	0.016632484	0.3408824	0.9542076	0.4946526	0.5037202	0.0005965353
127	0.028916197	0.3528094	0.95333904	0.4962647	0.5014881	0.0005965353
128	0.015829789	0.35546035	0.953425	0.49297848	0.50744045	0.00051705685
129	0.022838714	0.3575857	0.9532989	0.48619172	0.48549107	0.00051705685
130	0.023287812	0.3654162	0.95238686	0.4936322	0.49627978	0.00051705685
131	0.016028851	0.3535479	0.9523953	0.48430678	0.50223213	0.00051705685
132	0.015860071	0.36227936	0.95338786	0.48541045	0.50446427	0.00051705685
133	0.019008156	0.36161426	0.9536218	0.48949033	0.4784226	0.00051705685
134	0.01781235	0.36360806	0.95381665	0.50071305	0.47879463	0.00051705685
135	0.03760749	0.35631374	0.95419335	0.49885294	0.50446427	0.00043714177
