epoch	training_loss	validation_loss	validation_token_accuracy	metabolite_coverage_score	top_1_metabolite_score	lr-Adam
0	0.39691198	0.32562065	0.92407686	0.13006572	0.08221726	
1	0.32498825	0.2768731	0.9287958	0.1686942	0.093005955	
2	0.3449085	0.25270063	0.93107706	0.18853547	0.10974702	
3	0.32342863	0.23910047	0.9335999	0.210414	0.12574404	
4	0.29512018	0.22842683	0.9351083	0.23359464	0.13541667	
5	0.26342845	0.2190563	0.9377276	0.24134514	0.15550596	
6	0.24898537	0.21185783	0.94032145	0.2753109	0.15662202	
7	0.25229985	0.2069984	0.9423181	0.29482976	0.15699404	
8	0.28106037	0.20334855	0.944133	0.3047256	0.18415178	
9	0.25143936	0.19956373	0.9447444	0.31036174	0.19791667	
10	0.26889607	0.1953921	0.94580656	0.32208934	0.20572917	
11	0.2439997	0.19124725	0.94763863	0.31105265	0.2109375	
12	0.21492215	0.18738177	0.9485812	0.33404016	0.21875	0.00013593769
13	0.23233294	0.18428689	0.94936407	0.34805307	0.24739583	0.00013593769
14	0.23425305	0.18175876	0.95069516	0.3612351	0.24479167	0.00013593769
15	0.24911228	0.17935158	0.9513782	0.37375993	0.27083334	0.00013593769
16	0.2500369	0.17725307	0.9513998	0.37999132	0.27083334	0.00013593769
17	0.2112257	0.17575961	0.9518719	0.38975075	0.3266369	0.00013593769
18	0.19468701	0.17532639	0.9513905	0.40097082	0.34002978	0.00013593769
19	0.17502247	0.17610441	0.9520529	0.41633537	0.35044643	0.00013593769
20	0.17505378	0.17698957	0.9518615	0.40879217	0.34412202	0.00013593769
21	0.1894464	0.17719	0.9519572	0.40829614	0.35677084	0.00013593769
22	0.17537957	0.17891803	0.9534185	0.41082588	0.3783482	0.00013593769
23	0.16034752	0.17979966	0.95207465	0.43042535	0.3809524	0.00013593769
24	0.1880947	0.18310164	0.95269394	0.43001613	0.40104166	0.00039146078
25	0.2084024	0.18458988	0.95063317	0.4262339	0.4107143	0.00039146078
26	0.15962552	0.18524276	0.9513696	0.42672992	0.40364584	0.00039146078
27	0.17300972	0.1865181	0.9519277	0.4143291	0.39025298	0.00039146078
28	0.17486328	0.19535428	0.9523733	0.43758062	0.42745537	0.00039146078
29	0.14341469	0.19726612	0.9522945	0.4484933	0.42708334	0.00039146078
30	0.16482355	0.20139323	0.952417	0.4425409	0.40625	0.00039146078
31	0.18212175	0.2046845	0.95146704	0.43857267	0.44010416	0.00039146078
32	0.16585168	0.20569201	0.9518087	0.44461805	0.4330357	0.00039146078
33	0.17095907	0.21128333	0.9533914	0.4343254	0.48809522	0.00039146078
34	0.12827842	0.21515422	0.9506336	0.43550348	0.45238096	0.00039146078
35	0.14926703	0.22134426	0.9498451	0.42793012	0.43712798	0.00039146078
36	0.17228779	0.21759646	0.94952786	0.43370536	0.47767857	0.00039146078
37	0.15681301	0.22451428	0.94960964	0.41949758	0.4468006	0.00070040824
38	0.17420414	0.22766297	0.9504654	0.426194	0.46316963	0.00070040824
39	0.15955722	0.22543964	0.9494178	0.41779867	0.45721728	0.00070040824
40	0.13897212	0.22701246	0.95083934	0.40586913	0.42299107	0.00070040824
41	0.15857099	0.23397523	0.9496284	0.4020745	0.3887649	0.00070040824
42	0.15233386	0.23043624	0.9508161	0.40744403	0.4140625	0.00070040824
43	0.14542714	0.23329736	0.9489665	0.41228917	0.43675596	0.00070040824
44	0.14955361	0.2461173	0.9493228	0.42959183	0.42410713	0.00070040824
45	0.16430907	0.23926616	0.9493059	0.4182699	0.46763393	0.00070040824
46	0.15414925	0.23135756	0.94805163	0.4053607	0.43824404	0.00070040824
47	0.13378753	0.24308324	0.9489818	0.41837797	0.4252232	0.00070040824
48	0.15203033	0.24335335	0.9498768	0.39561012	0.43229166	0.00070040824
49	0.15538605	0.24124402	0.9496946	0.40441823	0.44122022	0.0009343732
50	0.12899546	0.24311848	0.9497436	0.42619047	0.45052084	0.0009343732
51	0.14932056	0.24942204	0.9480777	0.3979574	0.44568452	0.0009343732
52	0.14248414	0.24981517	0.9495623	0.40791172	0.4516369	0.0009343732
53	0.13984127	0.24646471	0.9484266	0.39532492	0.43824404	0.0009343732
54	0.13130791	0.2562154	0.9514971	0.3982639	0.43973213	0.0009343732
55	0.14747587	0.25632071	0.9492907	0.37506554	0.43526787	0.0009343732
56	0.13350365	0.2658083	0.9498645	0.38954967	0.4516369	0.0009343732
57	0.14727256	0.26477775	0.9453816	0.36287203	0.40364584	0.0009343732
58	0.15270324	0.24101393	0.94512767	0.36506698	0.37909228	0.0009343732
59	0.1486291	0.25017297	0.94563586	0.3612475	0.4095982	0.0009343732
60	0.15848225	0.2503154	0.94868785	0.38956827	0.42931548	0.0009343732
61	0.17146137	0.25290984	0.945528	0.37360844	0.4263393	0.0009343732
62	0.14412014	0.25624427	0.9452094	0.37098214	0.3950893	0.0009992617
63	0.18918484	0.27687022	0.9467433	0.375822	0.4453125	0.0009992617
64	0.11054593	0.2672795	0.94924647	0.38424215	0.45424107	0.0009992617
65	0.12206442	0.26854828	0.9459914	0.39504322	0.44270834	0.0009992617
66	0.13306548	0.26983452	0.9481409	0.3872768	0.42447916	0.0009992617
67	0.14253761	0.27890804	0.9468893	0.3696836	0.421875	0.0009992617
68	0.14544024	0.27233908	0.94886476	0.377939	0.4590774	0.0009992617
69	0.107627444	0.27383763	0.9486588	0.37449512	0.45610118	0.0009992617
70	0.13430224	0.28723443	0.9476238	0.3761444	0.45610118	0.0009992617
71	0.1493717	0.27272308	0.94811916	0.3821216	0.44233632	0.0009992617
72	0.11230849	0.30809358	0.94790256	0.3837957	0.42931548	0.0009992617
73	0.11306019	0.282049	0.9478272	0.36918756	0.45796132	0.0009992617
