epoch	training_loss	validation_loss	validation_token_accuracy	metabolite_coverage_score	top_1_metabolite_score	lr-Adam
0	0.374608	0.32432076	0.9237058	0.13006572	0.07440476	
1	0.33439857	0.27639955	0.92824703	0.17260045	0.090773806	
2	0.2994817	0.25200427	0.9312603	0.19120164	0.112351194	
3	0.2768829	0.23788144	0.93319434	0.21084803	0.110491075	
4	0.27686855	0.22712295	0.9357243	0.23143336	0.119791664	
5	0.267959	0.21803866	0.9381915	0.25393194	0.1532738	
6	0.26144642	0.21125141	0.9404342	0.27296716	0.1436012	
7	0.26666853	0.20665352	0.9424298	0.29957926	0.15959822	
8	0.24105223	0.20293587	0.9434793	0.311205	0.1845238	
9	0.26203755	0.19971603	0.9452148	0.30795246	0.23214285	
10	0.22189358	0.19645767	0.9453504	0.3243587	0.23474702	
11	0.19795826	0.19292559	0.94707775	0.33077613	0.25037202	
12	0.22297162	0.18934324	0.9483348	0.34057274	0.23995535	0.00013593769
13	0.20732518	0.18566276	0.94913036	0.33729273	0.23958333	0.00013593769
14	0.22169769	0.18255515	0.9500228	0.36475164	0.25818452	0.00013593769
15	0.21646544	0.18000929	0.9514216	0.36603156	0.26339287	0.00013593769
16	0.18275508	0.1779949	0.95206094	0.3887498	0.3028274	0.00013593769
17	0.2068764	0.17730533	0.9524783	0.39415303	0.33891368	0.00013593769
18	0.19044048	0.17749593	0.9523991	0.3891927	0.35825893	0.00013593769
19	0.20419176	0.17726642	0.9528892	0.40367684	0.375	0.00013593769
20	0.23289485	0.1779907	0.9525492	0.4156746	0.35639882	0.00013593769
21	0.21049327	0.17949526	0.9527324	0.40823412	0.36458334	0.00013593769
22	0.19282268	0.18097043	0.95195884	0.43396577	0.37760416	0.00013593769
23	0.19844072	0.18468077	0.9515876	0.42454118	0.3809524	0.00013593769
24	0.1713253	0.18648607	0.9515521	0.42255706	0.4095982	0.00039146078
25	0.14224459	0.18895443	0.9525224	0.4251922	0.3887649	0.00039146078
26	0.1875106	0.19181047	0.9517847	0.4186818	0.37723213	0.00039146078
27	0.17267472	0.19591272	0.95254004	0.4189918	0.39620537	0.00039146078
28	0.14221507	0.19337013	0.9520095	0.43882424	0.40699404	0.00039146078
29	0.16530535	0.19763224	0.9516332	0.44384655	0.39620537	0.00039146078
30	0.15881401	0.20475627	0.9521952	0.4434125	0.40699404	0.00039146078
31	0.15300974	0.20346366	0.9513996	0.4430405	0.43340772	0.00039146078
32	0.14783941	0.20835322	0.9496087	0.43556902	0.41517857	0.00039146078
33	0.14502694	0.21480544	0.94962394	0.41410324	0.4077381	0.00039146078
34	0.15641984	0.21458718	0.95035917	0.43339887	0.4516369	0.00039146078
35	0.14298984	0.21836467	0.9514328	0.42681405	0.39471728	0.00039146078
36	0.15770562	0.22497031	0.9514159	0.4463577	0.4155506	0.00039146078
37	0.12174143	0.23301022	0.95085764	0.42749965	0.39880952	0.00070040824
38	0.14376198	0.23372638	0.95077103	0.41082942	0.38764882	0.00070040824
39	0.19109805	0.23881146	0.950119	0.4109623	0.42559522	0.00070040824
40	0.11584836	0.24629538	0.9476691	0.42724454	0.39732143	0.00070040824
41	0.13657872	0.23871332	0.94971967	0.4074068	0.40513393	0.00070040824
42	0.13274136	0.2427839	0.95131403	0.42217615	0.43377978	0.00070040824
43	0.163283	0.23493841	0.95030415	0.42675206	0.45014882	0.00070040824
44	0.16092221	0.25401032	0.94908065	0.42873618	0.42708334	0.00070040824
45	0.1469693	0.23447841	0.9486688	0.39984587	0.42708334	0.00070040824
46	0.15188357	0.25160348	0.9494146	0.43328372	0.45610118	0.00070040824
47	0.13931926	0.2453177	0.9466491	0.4315299	0.43229166	0.00070040824
48	0.13147324	0.25359878	0.94640154	0.4127427	0.40327382	0.00070040824
49	0.15146631	0.2585901	0.9474319	0.4054351	0.43229166	0.0009343732
50	0.119592264	0.25762486	0.9465511	0.41452488	0.41480654	0.0009343732
51	0.12605716	0.2517698	0.94765675	0.39737457	0.4107143	0.0009343732
52	0.11581756	0.2647085	0.9464746	0.4059559	0.45684522	0.0009343732
53	0.14875048	0.2555275	0.94799817	0.394572	0.41034228	0.0009343732
54	0.14266624	0.25576714	0.94685656	0.38813597	0.37016368	0.0009343732
55	0.1567988	0.2573502	0.94503665	0.40679917	0.36644346	0.0009343732
56	0.13095284	0.2531013	0.94896233	0.4209981	0.3969494	0.0009343732
57	0.17389023	0.26736963	0.94980943	0.39880067	0.43043154	0.0009343732
58	0.10373366	0.2601532	0.94785225	0.4064431	0.4393601	0.0009343732
59	0.14463517	0.25786993	0.94742084	0.38606507	0.42113096	0.0009343732
60	0.13892815	0.2612267	0.9486418	0.40269452	0.4122024	0.0009343732
61	0.1389173	0.2683451	0.9477516	0.4021896	0.3921131	0.0009343732
62	0.13596126	0.27961123	0.9464	0.3761568	0.3921131	0.0009992617
63	0.10141381	0.2749681	0.946108	0.37727287	0.44791666	0.0009992617
64	0.11903505	0.28201064	0.9473856	0.37924817	0.41294643	0.0009992617
65	0.13151667	0.27563345	0.946822	0.36420244	0.42447916	0.0009992617
66	0.13761736	0.28121543	0.9474905	0.36147428	0.42931548	0.0009992617
67	0.1519676	0.28073546	0.9459732	0.3539718	0.44791666	0.0009992617
68	0.11202821	0.2687356	0.9477241	0.38745394	0.4185268	0.0009992617
69	0.12479615	0.2779483	0.9467968	0.37052685	0.42596728	0.0009992617
70	0.13059026	0.28432378	0.9466226	0.3739991	0.43080357	0.0009992617
71	0.15484525	0.28079006	0.94743633	0.38161317	0.44159228	0.0009992617
72	0.11451811	0.28314286	0.9458095	0.36277637	0.46205357	0.0009992617
73	0.1143825	0.2988381	0.9460669	0.36245394	0.4185268	0.0009992617
74	0.14289191	0.28920412	0.94607854	0.36473924	0.3809524	0.00097228773
75	0.12104484	0.2844809	0.9477664	0.38247237	0.4419643	0.00097228773
76	0.1406287	0.28066033	0.94691676	0.38552827	0.42150298	0.00097228773
77	0.08704925	0.30230248	0.94601244	0.3840933	0.4311756	0.00097228773
78	0.10072126	0.29398918	0.94667184	0.37573165	0.40141368	0.00097228773
79	0.112782836	0.2795055	0.94873935	0.40373263	0.44494048	0.00097228773
80	0.115958974	0.29770467	0.94734395	0.37791774	0.4174107	0.00097228773
81	0.110837795	0.29761317	0.94481266	0.3684772	0.39434522	0.00097228773
82	0.10857331	0.3016693	0.9454705	0.36983243	0.4263393	0.00097228773
83	0.12211508	0.30486056	0.9464158	0.38477537	0.4281994	0.00097228773
84	0.11691696	0.31192276	0.94536865	0.37959182	0.38839287	0.00097228773
85	0.07934074	0.31641597	0.9451586	0.36331314	0.43973213	0.00097228773
86	0.103461675	0.30285507	0.9470821	0.36574015	0.4341518	0.00097228773
87	0.11277474	0.30601537	0.94500965	0.38100553	0.42745537	0.0009084888
88	0.10208732	0.3062233	0.9469438	0.35957697	0.4393601	0.0009084888
89	0.11023638	0.31427652	0.94607794	0.36930802	0.44642857	0.0009084888
90	0.13992363	0.3247164	0.94543546	0.35321534	0.45572916	0.0009084888
91	0.13449243	0.3214669	0.94559044	0.36437607	0.44456846	0.0009084888
92	0.10731894	0.3207428	0.945231	0.3531622	0.42299107	0.0009084888
93	0.10832187	0.32554305	0.94530857	0.3604078	0.45275298	0.0009084888
94	0.13900466	0.33560258	0.9462515	0.34992912	0.47879463	0.0009084888
95	0.124836214	0.317549	0.94448537	0.3556335	0.4497768	0.0009084888
96	0.101318374	0.32557124	0.9462062	0.35922974	0.44791666	0.0009084888
97	0.10156082	0.319126	0.9463326	0.3659793	0.4281994	0.0009084888
98	0.106686674	0.3349679	0.9445463	0.3418686	0.4174107	0.0009084888
99	0.118798986	0.3373691	0.94431883	0.34211662	0.4095982	0.0008128396
100	0.11331803	0.3428061	0.94361496	0.33400652	0.41703868	0.0008128396
101	0.111434974	0.32021827	0.94547075	0.3414966	0.44494048	0.0008128396
102	0.09854648	0.3407669	0.94631475	0.35625353	0.4590774	0.0008128396
103	0.12839028	0.33242482	0.94655323	0.35488945	0.44642857	0.0008128396
104	0.09689171	0.33009648	0.94652593	0.3533305	0.421875	0.0008128396
105	0.10782604	0.33887082	0.9458681	0.33641228	0.4281994	0.0008128396
106	0.093546785	0.33135748	0.9464249	0.35558036	0.44159228	0.0008128396
107	0.10178059	0.33000267	0.9456785	0.3483879	0.4159226	0.0008128396
108	0.070353866	0.34528685	0.94630706	0.35969743	0.42708334	0.0008128396
109	0.12246525	0.3485792	0.945807	0.35420743	0.4017857	0.0008128396
110	0.1269716	0.32803178	0.9449029	0.34419644	0.41517857	0.0008128396
111	0.14206323	0.34389517	0.9456872	0.3594069	0.43377978	0.0008128396
112	0.11264405	0.33108723	0.94457626	0.37589994	0.44456846	0.0006927979
113	0.09555983	0.33659577	0.9449695	0.3540214	0.44940478	0.0006927979
114	0.11003095	0.33558324	0.9448233	0.36406603	0.4654018	0.0006927979
115	0.07911062	0.3504005	0.94680953	0.3459609	0.47135416	0.0006927979
116	0.09278115	0.35536656	0.94609606	0.35466623	0.47135416	0.0006927979
117	0.10158542	0.34520137	0.9450392	0.33897924	0.45721728	0.0006927979
118	0.10803039	0.36445862	0.94447565	0.33759034	0.43080357	0.0006927979
119	0.10496618	0.36780882	0.94529474	0.331762	0.43712798	0.0006927979
120	0.12050813	0.3479834	0.94523954	0.3322828	0.4389881	0.0006927979
121	0.09360966	0.34748957	0.9462801	0.32804173	0.44456846	0.0006927979
122	0.12590873	0.35659263	0.94607735	0.32022923	0.42596728	0.0006927979
123	0.10787298	0.34103367	0.9460618	0.34906107	0.4360119	0.0006927979
124	0.121095486	0.3433054	0.9468358	0.34138498	0.4389881	0.0005577236
125	0.09984619	0.34908366	0.947113	0.34101295	0.44754463	0.0005577236
126	0.09665882	0.34507596	0.94658166	0.3450308	0.4575893	0.0005577236
127	0.09989999	0.3584073	0.94631124	0.32618162	0.44233632	0.0005577236
128	0.11171856	0.355385	0.9461558	0.33089393	0.43638393	0.0005577236
129	0.101961486	0.35773066	0.9472768	0.3291578	0.42596728	0.0005577236
130	0.117088675	0.3664378	0.94730234	0.33455217	0.42261904	0.0005577236
131	0.1150587	0.36527774	0.9466791	0.33938846	0.4311756	0.0005577236
132	0.098575	0.37326878	0.9460585	0.33089393	0.43638393	0.0005577236
133	0.105804525	0.37673593	0.9455262	0.33132794	0.4549851	0.0005577236
134	0.105747744	0.36855286	0.9457408	0.34038052	0.4471726	0.0005577236
135	0.10892552	0.37119746	0.9467312	0.33889243	0.44456846	0.0005577236
136	0.10540859	0.3787943	0.94619	0.3427367	0.43712798	0.0005577236
137	0.1069883	0.37936994	0.9464077	0.33752835	0.46837798	0.00041814864
138	0.099915884	0.37914765	0.94527185	0.3271117	0.4497768	0.00041814864
139	0.073516496	0.38243216	0.9451976	0.32413548	0.4497768	0.00041814864
140	0.10363924	0.38083357	0.9452059	0.32934383	0.45238096	0.00041814864
141	0.11422626	0.37895465	0.94568145	0.3349242	0.44159228	0.00041814864
