epoch	training_loss	validation_loss	validation_token_accuracy	metabolite_coverage_score	top_1_metabolite_score	lr-Adam
0	0.43148568	0.43014255	0.9050597	0.01953125	0.0	
1	0.4280975	0.38744777	0.90710247	0.01953125	0.0078125	
2	0.34777886	0.3540216	0.9091452	0.01953125	0.0078125	
3	0.38812482	0.32751334	0.91008794	0.02734375	0.0078125	
4	0.3424308	0.30684128	0.9111879	0.02734375	0.0078125	
5	0.3224142	0.2916556	0.91228783	0.02734375	0.0078125	
6	0.27326345	0.28149682	0.91323066	0.03125	0.0078125	
7	0.32909605	0.27527747	0.9138592	0.03125	0.0078125	
8	0.29083037	0.27123725	0.9143306	0.03125	0.0078125	
9	0.29770538	0.26850927	0.9163734	0.0390625	0.0078125	
10	0.2794634	0.26706335	0.9174733	0.046875	0.0234375	
11	0.26610327	0.26672292	0.9184161	0.059895832	0.0234375	
12	0.25254217	0.26667646	0.91967314	0.063802086	0.0234375	
13	0.24514338	0.26644844	0.9204588	0.079427086	0.0234375	
14	0.21693169	0.26781783	0.919516	0.087239586	0.0234375	
15	0.26020437	0.2702531	0.91920173	0.095052086	0.0234375	
16	0.22297071	0.27530968	0.919516	0.095052086	0.0234375	
17	0.25433788	0.28643763	0.92014456	0.102864586	0.03125	
18	0.22558166	0.30077365	0.89687306	0.13020833	0.0234375	
19	0.2263476	0.31211656	0.8967159	0.13411458	0.0234375	
20	0.23513204	0.3141709	0.8970302	0.118489586	0.0234375	
21	0.21498187	0.3101872	0.89687306	0.12630208	0.0234375	
22	0.16318479	0.3125799	0.89655876	0.114583336	0.03125	
23	0.21054253	0.32619154	0.89687306	0.114583336	0.03125	
24	0.22688629	0.33751518	0.8970302	0.15364583	0.0390625	0.00038714064
25	0.20439446	0.33708036	0.89718735	0.16145833	0.09375	0.00038714064
26	0.18495671	0.3399628	0.8970302	0.18489583	0.1328125	0.00038714064
27	0.18244381	0.3567568	0.8978158	0.16927083	0.1484375	0.00038714064
28	0.22236983	0.3642211	0.9231301	0.16145833	0.15625	0.00038714064
29	0.19028442	0.36126477	0.94828725	0.17447917	0.1484375	0.00038714064
30	0.1505936	0.38019392	0.92407286	0.17447917	0.1484375	0.00038714064
31	0.17950827	0.4149372	0.8990729	0.16666667	0.1640625	0.00038714064
32	0.1605374	0.42120942	0.8984444	0.17447917	0.171875	0.00038714064
33	0.17684793	0.45090798	0.8993872	0.16666667	0.125	0.00038714064
34	0.17872272	0.4737532	0.8997015	0.19401042	0.1328125	0.00038714064
35	0.19338916	0.45328656	0.89954436	0.17838542	0.15625	0.00038714064
36	0.11907949	0.49945313	0.8997015	0.19401042	0.1328125	0.00038714064
37	0.13034427	0.5451406	0.87533	0.20182292	0.1328125	0.00038714064
38	0.13863447	0.5159562	0.8748586	0.20963542	0.15625	0.00038714064
39	0.1545828	0.4762036	0.8997015	0.20963542	0.15625	0.00038714064
40	0.12233008	0.41054338	0.9234444	0.18098958	0.140625	0.00038714064
41	0.20902504	0.4146601	0.92203015	0.19791667	0.140625	0.00038714064
