epoch	training_loss	validation_loss	validation_token_accuracy	metabolite_coverage_score	top_1_metabolite_score	lr-Adam
0	0.37650597	0.33563468	0.9284657	0.1484375	0.071875	
1	0.35905173	0.29964635	0.93112874	0.15625	0.0640625	
2	0.4299219	0.27355796	0.9335872	0.2078125	0.071875	
3	0.40727314	0.25480583	0.93563664	0.22552083	0.0953125	
4	0.351067	0.2413719	0.93752515	0.24322917	0.1109375	
5	0.2708434	0.2314361	0.9389175	0.25104168	0.1234375	
6	0.45208326	0.22326688	0.9401881	0.24635416	0.1390625	
7	0.3172378	0.2158443	0.9404753	0.24635416	0.1703125	
8	0.25272748	0.20849827	0.94125414	0.23854166	0.1703125	
9	0.22234447	0.20116907	0.9429773	0.25182292	0.153125	
10	0.25467473	0.19440502	0.9451877	0.2799479	0.1453125	
11	0.19541001	0.18879327	0.94715	0.2877604	0.1453125	
12	0.29385442	0.1846093	0.9466974	0.30026042	0.1375	
13	0.21644793	0.1817582	0.94715	0.30807292	0.1453125	
14	0.27204314	0.17996092	0.9484206	0.32822916	0.1328125	
15	0.3360249	0.17901412	0.9490776	0.30166668	0.140625	
16	0.22175504	0.17888306	0.9501001	0.32197917	0.1640625	
17	0.22638887	0.17864467	0.94997835	0.30557293	0.184375	
18	0.14099191	0.17833385	0.9491167	0.31807292	0.196875	
19	0.1838189	0.17834827	0.9508399	0.31338543	0.1890625	
20	0.20827185	0.1782533	0.9505918	0.31807292	0.1734375	
21	0.20733827	0.17661369	0.9524759	0.31338543	0.221875	
22	0.16847089	0.1751563	0.9517406	0.33291668	0.184375	
23	0.25500563	0.17413141	0.9518624	0.34072918	0.184375	
24	0.15975343	0.1735748	0.95194507	0.33291668	0.221875	0.00038714064
25	0.1822635	0.17438477	0.9513707	0.35322917	0.2390625	0.00038714064
26	0.18912028	0.17661905	0.950879	0.34541667	0.2765625	0.00038714064
27	0.25988773	0.1792098	0.9509617	0.3740625	0.3140625	0.00038714064
28	0.14101493	0.18096566	0.9514534	0.37875	0.3265625	0.00038714064
29	0.25047043	0.18296614	0.9524368	0.350625	0.3515625	0.00038714064
30	0.22721583	0.18586206	0.95264125	0.3646875	0.3703125	0.00038714064
31	0.20649514	0.18705405	0.95223224	0.3803125	0.3609375	0.00038714064
32	0.18187128	0.18793458	0.953133	0.3521875	0.3484375	0.00038714064
33	0.158067	0.19275585	0.95325476	0.3178125	0.396875	0.00038714064
34	0.13740073	0.19615504	0.9521496	0.32822916	0.346875	0.00038714064
35	0.24831173	0.19327977	0.94916034	0.34932292	0.34375	0.00038714064
36	0.11892365	0.19335139	0.9503046	0.36104167	0.384375	0.00038714064
37	0.1946482	0.19815306	0.9514098	0.369375	0.3484375	0.00038714064
38	0.15403607	0.20452176	0.9516579	0.36260417	0.321875	0.00038714064
39	0.12787679	0.20525016	0.95112264	0.3959375	0.2953125	0.00038714064
40	0.15570167	0.20691776	0.95227134	0.3615625	0.303125	0.00038714064
41	0.16203365	0.2068817	0.95345926	0.388125	0.2890625	0.00038714064
42	0.124430075	0.20971528	0.9515752	0.38447917	0.325	0.00038714064
43	0.14335732	0.2107461	0.952106	0.37822917	0.396875	0.00038714064
44	0.10927757	0.20757885	0.95149255	0.3834375	0.33125	0.00038714064
45	0.1615599	0.20487154	0.953133	0.35453126	0.3484375	0.00038714064
46	0.056788012	0.20615876	0.9524368	0.3771875	0.3265625	0.00038714064
47	0.17175677	0.20904455	0.952315	0.3896875	0.3640625	0.00038714064
48	0.19612388	0.20781931	0.95366377	0.39359376	0.3296875	0.00038714064
49	0.15613371	0.21720424	0.9514489	0.38109374	0.3109375	0.0009330339
50	0.11773654	0.22328487	0.951697	0.43265626	0.371875	0.0009330339
51	0.13968942	0.22734877	0.9523932	0.37171876	0.328125	0.0009330339
52	0.21103351	0.23157786	0.94891226	0.356875	0.40625	0.0009330339
53	0.14120361	0.23687282	0.9458403	0.3459375	0.2953125	0.0009330339
54	0.19565599	0.26042402	0.932691	0.24166666	0.16875	0.0009330339
55	0.18322058	0.2149742	0.94617105	0.3383854	0.3109375	0.0009330339
56	0.15933022	0.22881877	0.94981295	0.34828126	0.2203125	0.0009330339
57	0.14744544	0.22997314	0.94805074	0.3321354	0.359375	0.0009330339
58	0.11811179	0.2171447	0.9490776	0.35921875	0.3484375	0.0009330339
59	0.112906404	0.21970326	0.94775903	0.34515625	0.35625	0.0009330339
60	0.09699118	0.22651827	0.94730645	0.33578125	0.371875	0.0009330339
61	0.17057699	0.23490539	0.9490341	0.32796875	0.3484375	0.0009330339
62	0.25337273	0.2450616	0.9498521	0.34057292	0.3484375	0.0009330339
63	0.11250385	0.23721991	0.95091814	0.33640626	0.334375	0.0009330339
64	0.1238218	0.22660115	0.948995	0.35921875	0.35625	0.0009330339
65	0.16779718	0.22147784	0.9486251	0.34046876	0.303125	0.0009330339
66	0.09731311	0.22571452	0.9497303	0.3618229	0.2984375	0.0009330339
67	0.11541778	0.2278239	0.94882953	0.38421875	0.31875	0.0009330339
68	0.17370693	0.22286007	0.94960845	0.40921876	0.3078125	0.0009330339
69	0.16544029	0.22713266	0.94813335	0.39515626	0.3515625	0.0009330339
70	0.16572961	0.23398754	0.9483814	0.36703125	0.296875	0.0009330339
71	0.1262172	0.23995796	0.94657564	0.33369792	0.2953125	0.0009330339
72	0.10671464	0.24626905	0.94550955	0.37546876	0.2875	0.0009330339
73	0.11288109	0.24613887	0.9458358	0.35203126	0.2796875	0.0009330339
74	0.19124137	0.23272598	0.9475981	0.34734374	0.3	0.0009726307
75	0.15238002	0.23044057	0.9478853	0.32484376	0.2921875	0.0009726307
76	0.17677927	0.25146332	0.9472282	0.33015624	0.2609375	0.0009726307
77	0.08709243	0.2529356	0.9483334	0.35359374	0.26875	0.0009726307
78	0.15954025	0.23567528	0.9484988	0.37234375	0.2484375	0.0009726307
79	0.094009735	0.23042604	0.95022196	0.3653125	0.2359375	0.0009726307
80	0.22137824	0.23655182	0.9510791	0.36390626	0.315625	0.0009726307
81	0.19631101	0.24397	0.94981295	0.34984374	0.328125	0.0009726307
82	0.10426574	0.2557546	0.9490776	0.34515625	0.296875	0.0009726307
83	0.10835574	0.25843754	0.94964755	0.32953125	0.3921875	0.0009726307
84	0.16795021	0.24651855	0.9484552	0.34671876	0.3921875	0.0009726307
85	0.20912172	0.2424827	0.94928217	0.37171876	0.365625	0.0009726307
86	0.14641857	0.25364676	0.948377	0.35671875	0.3125	0.0009726307
87	0.11109243	0.25203413	0.94874686	0.38109374	0.3125	0.0009726307
88	0.11525344	0.24617773	0.94764173	0.40307292	0.328125	0.0009726307
89	0.12007539	0.24526526	0.9491167	0.3852604	0.328125	0.0009726307
90	0.13120544	0.2471906	0.9492777	0.35869792	0.328125	0.0009726307
91	0.16816558	0.24920917	0.94932127	0.3618229	0.34375	0.0009726307
92	0.10552243	0.24723944	0.94760257	0.37963542	0.3671875	0.0009726307
93	0.17864838	0.24729379	0.9463711	0.3671354	0.34375	0.0009726307
94	0.080567	0.25284952	0.948177	0.37234375	0.328125	0.0009726307
95	0.17010857	0.25839254	0.94788975	0.37546876	0.296875	0.0009726307
96	0.14008556	0.24890585	0.9472718	0.37703124	0.303125	0.0009726307
97	0.095498644	0.24665047	0.94702816	0.37390625	0.303125	0.0009726307
98	0.09727613	0.25216737	0.9478071	0.35046875	0.296875	0.0009726307
99	0.21112873	0.2565183	0.94842505	0.33796874	0.325	0.0008139283
100	0.13429803	0.2599042	0.9466672	0.32796875	0.325	0.0008139283
101	0.1537808	0.25705576	0.94703263	0.35359374	0.325	0.0008139283
102	0.13490537	0.2543128	0.9474808	0.36661458	0.275	0.0008139283
103	0.09145469	0.2528605	0.94600123	0.37442708	0.3140625	0.0008139283
104	0.074909344	0.26144475	0.9456314	0.33432293	0.3515625	0.0008139283
105	0.12136421	0.26740274	0.9456358	0.34932292	0.3359375	0.0008139283
106	0.20705089	0.27585	0.94395626	0.3305729	0.3515625	0.0008139283
107	0.12711236	0.2776384	0.943012	0.3175521	0.3515625	0.0008139283
108	0.15971312	0.2726825	0.9429729	0.3240625	0.3359375	0.0008139283
109	0.10475812	0.27310893	0.943012	0.3465625	0.3109375	0.0008139283
110	0.14758584	0.2706647	0.94317734	0.37078124	0.34375	0.0008139283
111	0.21260746	0.27162197	0.94358635	0.34828126	0.34375	0.0008139283
112	0.13030751	0.2719327	0.94547486	0.35453126	0.375	0.0008139283
113	0.18220653	0.27110967	0.94506586	0.35671875	0.3625	0.0008139283
114	0.10260813	0.27332103	0.9430947	0.33890626	0.35	0.0008139283
115	0.11154418	0.2713705	0.94321644	0.33109376	0.35	0.0008139283
116	0.15480088	0.26788938	0.94547045	0.33109376	0.35	0.0008139283
117	0.22364652	0.26935607	0.9451833	0.35453126	0.359375	0.0008139283
118	0.13896634	0.26797777	0.9435036	0.33421874	0.34375	0.0008139283
119	0.12554845	0.268283	0.94428253	0.36703125	0.3515625	0.0008139283
120	0.090328254	0.27084902	0.9455531	0.35192707	0.3140625	0.0008139283
121	0.12159396	0.27335256	0.9479725	0.35973957	0.3140625	0.0008139283
122	0.1274531	0.27102152	0.94739807	0.34411457	0.3390625	0.0008139283
123	0.13254623	0.2677565	0.94764614	0.3644271	0.3625	0.0008139283
124	0.105139144	0.26143494	0.947768	0.3566146	0.2984375	0.0005594581
125	0.16859423	0.25887817	0.9467846	0.36661458	0.2984375	0.0005594581
126	0.09699907	0.26184186	0.9468672	0.36661458	0.346875	0.0005594581
127	0.1771934	0.26771295	0.94735897	0.37442708	0.359375	0.0005594581
128	0.09117557	0.2716695	0.94735897	0.3869271	0.3203125	0.0005594581
129	0.13473722	0.27341518	0.9486686	0.36703125	0.3484375	0.0005594581
130	0.15144801	0.27305484	0.94772434	0.36390626	0.3640625	0.0005594581
131	0.121810615	0.27244937	0.9472718	0.37171876	0.35625	0.0005594581
132	0.11604748	0.27421206	0.94809425	0.38265625	0.3640625	0.0005594581
133	0.13956808	0.27782345	0.94727623	0.36703125	0.3515625	0.0005594581
134	0.08658799	0.27999857	0.9471936	0.36703125	0.3515625	0.0005594581
