epoch	training_loss	validation_loss	validation_token_accuracy	metabolite_coverage_score	top_1_metabolite_score	lr-Adam
0	0.4761349	0.41545922	0.90620637	0.13090946	0.041266024	
1	0.3665495	0.37062484	0.91020846	0.12059295	0.056891024	
2	0.36857572	0.3363657	0.91154253	0.13341346	0.088141024	
3	0.41607624	0.31089163	0.91370344	0.13341346	0.072516024	
4	0.37284267	0.29224837	0.9163624	0.15795273	0.13942307	
5	0.31962374	0.27848375	0.9178655	0.17748398	0.13942307	
6	0.2225868	0.26800832	0.9188614	0.18139023	0.14723557	
7	0.27786022	0.25931105	0.92086244	0.20342548	0.13441506	
8	0.24701878	0.25191528	0.9235214	0.20733173	0.15004006	
9	0.351626	0.24583358	0.9261986	0.23076923	0.16566506	
10	0.33527896	0.2411784	0.9286976	0.23858173	0.18129006	
11	0.2353112	0.23786074	0.9301915	0.26619926	0.21754807	
12	0.21949734	0.23621616	0.9302007	0.29184029	0.2353766	
13	0.20882125	0.23590645	0.93367743	0.29418403	0.2353766	
14	0.27706233	0.23639469	0.93382823	0.2968483	0.2431891	
15	0.32151204	0.23678721	0.9346369	0.32047608	0.2353766	
16	0.22479518	0.23666719	0.9351349	0.35087472	0.26883012	
17	0.23006478	0.23608091	0.9357928	0.3302417	0.28445512	
18	0.35931674	0.23426023	0.9369395	0.34306222	0.2822516	
19	0.3334959	0.2312338	0.9367796	0.3302417	0.2822516	
20	0.18016739	0.22875705	0.9384517	0.3302417	0.2744391	
21	0.2318192	0.22805716	0.9399274	0.34446448	0.32071313	
22	0.17520846	0.22866756	0.94159037	0.3489216	0.35697114	
23	0.1738951	0.22988106	0.9404254	0.35478097	0.37259614	
24	0.19304171	0.23267011	0.9396076	0.35478097	0.38040864	0.00038714064
25	0.16116887	0.23657715	0.9386116	0.35087472	0.38040864	0.00038714064
26	0.24799444	0.24074166	0.9377756	0.34306222	0.38040864	0.00038714064
27	0.15779862	0.24308918	0.93645066	0.35087472	0.3653846	0.00038714064
28	0.121939905	0.24490401	0.93858427	0.3614917	0.3653846	0.00038714064
29	0.17366685	0.2460103	0.93893147	0.36259347	0.38040864	0.00038714064
30	0.23394987	0.24672951	0.9392786	0.36845285	0.4316907	0.00038714064
31	0.21402648	0.24745896	0.93926954	0.39689836	0.39823717	0.00038714064
32	0.15688422	0.25302947	0.9391005	0.35843682	0.4316907	0.00038714064
33	0.24268413	0.26243156	0.9407817	0.36234307	0.4395032	0.00038714064
34	0.13479367	0.26158234	0.9396167	0.35917133	0.4238782	0.00038714064
35	0.13385859	0.26294154	0.9399365	0.32291332	0.4395032	0.00038714064
36	0.16764706	0.26818216	0.9422574	0.33853832	0.4473157	0.00038714064
37	0.15784907	0.26511574	0.9377573	0.34244457	0.4395032	0.00038714064
38	0.17316434	0.26811853	0.9380772	0.3257178	0.4601362	0.00038714064
39	0.24538286	0.276509	0.94142133	0.34049144	0.39543268	0.00038714064
40	0.13665952	0.27729928	0.9392513	0.3335303	0.40324518	0.00038714064
41	0.13497423	0.27695423	0.9406996	0.38456196	0.4054487	0.00038714064
42	0.106345005	0.27929145	0.94155395	0.35731837	0.39543268	0.00038714064
43	0.16666599	0.28309602	0.93986356	0.37935364	0.4054487	0.00038714064
44	0.18189068	0.2875258	0.93788075	0.34950587	0.4054487	0.00038714064
45	0.2231383	0.29126805	0.937899	0.34309563	0.3926282	0.00038714064
46	0.11809855	0.296961	0.93437666	0.3214276	0.3976362	0.00038714064
47	0.20524207	0.30472365	0.9373737	0.28583735	0.36197916	0.00038714064
48	0.1521778	0.30975705	0.93255377	0.28282586	0.22195514	0.00038714064
49	0.15045416	0.28966105	0.9357289	0.33247864	0.40885416	0.0009330339
50	0.13543499	0.295115	0.93920565	0.3532285	0.39042467	0.0009330339
51	0.14832962	0.28364676	0.9355781	0.3169705	0.35136217	0.0009330339
52	0.21302074	0.29389256	0.9400326	0.3562834	0.41105768	0.0009330339
53	0.08049347	0.29644328	0.936067	0.3726429	0.32351762	0.0009330339
54	0.28475654	0.29862607	0.9357654	0.37654915	0.33914262	0.0009330339
55	0.1942716	0.30978096	0.9348564	0.38285923	0.37479967	0.0009330339
56	0.1497762	0.29601917	0.9325355	0.3678853	0.33353364	0.0009330339
57	0.11147841	0.29954946	0.9350346	0.36473024	0.40324518	0.0009330339
58	0.11040233	0.29684016	0.9396945	0.38175747	0.4132612	0.0009330339
59	0.16291364	0.30649388	0.9385295	0.3572182	0.49859777	0.0009330339
60	0.18808861	0.29791656	0.9382006	0.37394497	0.4366987	0.0009330339
61	0.15994379	0.2943074	0.93985444	0.36222622	0.4210737	0.0009330339
62	0.11654127	0.29463583	0.9393747	0.36112446	0.4238782	0.0009330339
63	0.13772558	0.304029	0.94204277	0.32767093	0.39823717	0.0009330339
