epoch	training_loss	validation_loss	validation_token_accuracy	metabolite_coverage_score	top_1_metabolite_score	lr-Adam
71	0.035556827	0.30203605	0.9496024	0.49257192	0.27901787	0.0009916598
72	0.035939712	0.27201667	0.95020956	0.49877232	0.27566963	0.0009798509
73	0.044758834	0.29950362	0.94836706	0.4956411	0.27604166	0.0009798509
74	0.029951347	0.27883136	0.94985884	0.50069445	0.27046132	0.0009798509
75	0.041200127	0.28407124	0.9497582	0.47452256	0.27046132	0.0009798509
76	0.042508792	0.2852396	0.95011795	0.47876364	0.27641368	0.0009798509
77	0.040915176	0.29096213	0.9506117	0.49466765	0.2857143	0.0009630585
78	0.03945946	0.29052028	0.95077425	0.4890687	0.22805059	0.0009630585
79	0.043147124	0.29393867	0.9510917	0.49581474	0.23883928	0.0009630585
80	0.029465843	0.29732835	0.94844425	0.4920325	0.26190478	0.0009630585
81	0.050139587	0.28943357	0.95034564	0.49142486	0.2715774	0.000941457
82	0.0350362	0.29321647	0.95032287	0.48841766	0.25669643	0.000941457
83	0.044858787	0.30201718	0.9479436	0.48945934	0.22619048	0.000941457
84	0.040853832	0.29767203	0.9493438	0.50277156	0.27715772	0.000941457
85	0.035010453	0.30635893	0.94982994	0.49159846	0.25483632	0.000941457
86	0.049753435	0.32016617	0.95019394	0.4762835	0.23809524	0.0009152708
87	0.03287739	0.3074595	0.95040745	0.5208023	0.26785713	0.0009152708
88	0.038837094	0.3050796	0.95085096	0.49429563	0.24367559	0.0009152708
89	0.031291917	0.28718558	0.9497001	0.4794581	0.2641369	0.0009152708
90	0.03271573	0.3182294	0.94988984	0.47675472	0.24962798	0.0008847718
91	0.030923728	0.32126242	0.94956595	0.4940476	0.24962798	0.0008847718
92	0.032427553	0.32457945	0.94868016	0.48414558	0.2265625	0.0008847718
93	0.03623514	0.31753504	0.95011306	0.48998636	0.22284226	0.0008847718
94	0.04111156	0.30701783	0.9507837	0.48470363	0.26153272	0.0008847718
95	0.046011593	0.30962914	0.9495412	0.49002975	0.25111607	0.00085027685
96	0.03892459	0.3154949	0.94916826	0.49673593	0.27752978	0.00085027685
97	0.034362853	0.30954775	0.9489703	0.50332075	0.26971728	0.00085027685
98	0.047949996	0.34214082	0.9494463	0.47808158	0.27715772	0.00085027685
99	0.027054058	0.31986716	0.9496028	0.52070934	0.30096728	0.000812144
100	0.027767008	0.31701478	0.9507586	0.5218254	0.27864584	0.000812144
101	0.029866455	0.3157193	0.9508799	0.5112847	0.2890625	0.000812144
102	0.03480891	0.31250134	0.95112103	0.48573908	0.34375	0.000812144
103	0.03964667	0.3362896	0.95139104	0.49605036	0.28422618	0.000812144
104	0.027132533	0.31755176	0.95167	0.49666154	0.3125	0.0007707695
105	0.03224642	0.33226603	0.9516556	0.48878968	0.29947916	0.0007707695
106	0.03014886	0.3478118	0.95066756	0.47244897	0.26822916	0.0007707695
107	0.036161914	0.33816767	0.9518554	0.4984933	0.30840772	0.0007707695
108	0.0365131	0.3511301	0.9499928	0.48018086	0.27269346	0.0007707695
109	0.028042162	0.343787	0.951607	0.4677677	0.3143601	0.0007265829
110	0.024988431	0.34673348	0.95058465	0.4787362	0.25892857	0.0007265829
111	0.032086827	0.35087213	0.9501601	0.49429917	0.27827382	0.0007265829
112	0.025689129	0.3558151	0.95090604	0.48989335	0.31473213	0.0007265829
113	0.025327759	0.36513576	0.9506234	0.5098338	0.24404761	0.0006800432
114	0.041461047	0.3553648	0.9502387	0.50071925	0.24293154	0.0006800432
115	0.034551013	0.36628196	0.9499794	0.48651415	0.2700893	0.0006800432
116	0.028555702	0.35678142	0.95080495	0.49029016	0.28608632	0.0006800432
117	0.033805847	0.36179757	0.9513377	0.49211308	0.27046132	0.0006800432
118	0.03304461	0.36642534	0.9512544	0.49027777	0.25223213	0.0006316336
119	0.037253216	0.3632722	0.9502988	0.49604416	0.2544643	0.0006316336
120	0.040157165	0.35645616	0.9517564	0.49598214	0.3091518	0.0006316336
121	0.031644236	0.3666594	0.95062983	0.49423364	0.29761904	0.0006316336
122	0.022067986	0.36844698	0.9507269	0.49933037	0.28645834	0.000581857
123	0.03130648	0.36471963	0.949906	0.5011905	0.27566963	0.000581857
124	0.034792684	0.37499616	0.9495745	0.48087797	0.24069941	0.000581857
125	0.03252662	0.38063848	0.9498472	0.47377232	0.2797619	0.000581857
126	0.031611774	0.36291122	0.9499058	0.48889244	0.27046132	0.000581857
127	0.033390176	0.36878824	0.9507966	0.48572668	0.2950149	0.00053123024
128	0.025141556	0.37486517	0.9501503	0.47560763	0.25409228	0.00053123024
129	0.024508864	0.3772499	0.950685	0.48266724	0.2533482	0.00053123024
130	0.030910656	0.3758293	0.95152354	0.4924727	0.2875744	0.00053123024
131	0.039424792	0.38026482	0.9510423	0.4924727	0.28534228	0.0004802792
132	0.025508184	0.39090464	0.95090437	0.4771489	0.28385416	0.0004802792
133	0.033374503	0.3983193	0.9509171	0.4796379	0.25372022	0.0004802792
134	0.029255386	0.38102847	0.9510996	0.4873884	0.2845982	0.0004802792
135	0.02783042	0.38633734	0.9506986	0.4878224	0.2641369	0.0004802792
136	0.03650922	0.3913705	0.95105606	0.49459326	0.2611607	0.00042953299
137	0.031227713	0.3817271	0.9513146	0.4997396	0.27046132	0.00042953299
138	0.03037121	0.39666754	0.9521272	0.48671874	0.27604166	0.00042953299
139	0.03581297	0.37514555	0.9518583	0.4859995	0.31026787	0.00042953299
140	0.025971342	0.38298756	0.95090544	0.49006698	0.27864584	0.00037951863
141	0.033514462	0.38753253	0.95074624	0.49651536	0.27046132	0.00037951863
142	0.033805847	0.38247874	0.9509807	0.50395584	0.28869048	0.00037951863
143	0.027400741	0.38407075	0.9520618	0.5020249	0.3080357	0.00037951863
144	0.025252689	0.38861573	0.95117354	0.4905506	0.29203868	0.00037951863
145	0.03097773	0.3914184	0.9515909	0.5040303	0.3106399	0.00033075555
146	0.029863818	0.3963355	0.951221	0.5045263	0.27306548	0.00033075555
147	0.022716569	0.39808038	0.95115054	0.49702382	0.28385416	0.00033075555
148	0.032953423	0.40229368	0.95130736	0.48457342	0.30245537	0.00033075555
149	0.027852338	0.40251237	0.9513958	0.49337798	0.3065476	0.00028375018
150	0.03077949	0.39736316	0.9511955	0.50416666	0.29464287	0.00028375018
151	0.032606136	0.39537758	0.9513076	0.50677085	0.27566963	0.00028375018
152	0.026977656	0.39281964	0.9507154	0.50875497	0.3028274	0.00028375018
153	0.024491468	0.3989056	0.951194	0.50708085	0.2719494	0.00028375018
154	0.023564663	0.38960865	0.951826	0.51313245	0.26822916	0.00023899069
155	0.031693414	0.40181786	0.9515555	0.49961558	0.28534228	0.00023899069
156	0.032475512	0.4026407	0.95144993	0.50016123	0.2689732	0.00023899069
157	0.027633198	0.4071019	0.9517096	0.49718502	0.26822916	0.00023899069
