epoch	training_loss	validation_loss	validation_token_accuracy	metabolite_coverage_score	top_1_metabolite_score	lr-Adam
72	0.12168137	0.29389253	0.94494134	0.3491479	0.45684522	0.0009992617
73	0.12444404	0.2993756	0.9463781	0.3547566	0.4341518	0.0009992617
74	0.12362136	0.2981097	0.9450725	0.36643815	0.41183037	0.00097228773
75	0.11016269	0.29601422	0.94639975	0.35553783	0.44642857	0.00097228773
76	0.119727485	0.2971669	0.9454926	0.34885028	0.40513393	0.00097228773
77	0.13181064	0.30694377	0.94769144	0.3550223	0.40550596	0.00097228773
78	0.14091453	0.31466335	0.9458232	0.34661812	0.41443452	0.00097228773
79	0.11635526	0.30630755	0.9445945	0.35615787	0.45386904	0.00097228773
80	0.1296617	0.3197735	0.9451427	0.34431157	0.421875	0.00097228773
81	0.13161929	0.30184805	0.9454095	0.344634	0.45535713	0.00097228773
82	0.13031986	0.30572727	0.9459648	0.3400333	0.46056548	0.00097228773
83	0.12600367	0.3045302	0.9464202	0.34802297	0.47135416	0.00097228773
84	0.09498621	0.30951804	0.9446293	0.34902388	0.44903272	0.00097228773
85	0.12198011	0.3144424	0.94554245	0.36967474	0.44940478	0.00097228773
86	0.13402337	0.3184618	0.94561666	0.35621634	0.45275298	0.00097228773
87	0.11987715	0.3140638	0.94669324	0.3460601	0.48735118	0.0009084888
88	0.13748215	0.31834465	0.94681454	0.35275653	0.4654018	0.0009084888
89	0.12957126	0.31796297	0.947788	0.35058638	0.42596728	0.0009084888
90	0.1388801	0.34461072	0.9457948	0.33607745	0.4627976	0.0009084888
91	0.121363156	0.33941695	0.94444144	0.35015234	0.44308037	0.0009084888
92	0.11458101	0.32636204	0.9440986	0.35331455	0.4627976	0.0009084888
93	0.13535094	0.32470042	0.9460336	0.3477962	0.45610118	0.0009084888
94	0.10928635	0.32519966	0.9457096	0.35409582	0.46130952	0.0009084888
95	0.13701855	0.3387037	0.94472396	0.3430591	0.4642857	0.0009084888
96	0.124281816	0.34747913	0.94436514	0.33661067	0.453125	0.0009084888
97	0.11899992	0.3437384	0.9456204	0.33285326	0.42745537	0.0009084888
98	0.13962989	0.34448862	0.9448106	0.32838896	0.42261904	0.0009084888
99	0.12374514	0.34499267	0.9451312	0.31077984	0.43861607	0.0008128396
100	0.09112448	0.3469821	0.9466971	0.32690087	0.43266368	0.0008128396
101	0.09885136	0.3281823	0.94659805	0.34295988	0.41927084	0.0008128396
102	0.122630045	0.33485863	0.9451573	0.32671484	0.44791666	0.0008128396
103	0.13018748	0.33795005	0.9450285	0.33000106	0.44642857	0.0008128396
104	0.12025522	0.33765993	0.94640887	0.34134778	0.46986607	0.0008128396
105	0.14576377	0.33819032	0.9447973	0.32497874	0.4516369	0.0008128396
