epoch	training_loss	validation_loss	validation_token_accuracy	metabolite_coverage_score	top_1_metabolite_score	lr-Adam
0	0.46267956	0.38438314	0.9128878	0.12347561	0.074695125	
1	0.4017762	0.34409714	0.91611755	0.15421748	0.082507625	
2	0.6857118	0.314853	0.91792595	0.16984248	0.09470274	
3	0.40924194	0.29365835	0.9197185	0.19423272	0.08689024	
4	0.29083616	0.27841958	0.92293787	0.21767022	0.08689024	
5	0.42763692	0.2675288	0.9231234	0.21767022	0.08689024	
6	0.25617313	0.25954247	0.9240092	0.2054751	0.09127287	
7	0.2692737	0.2529196	0.9257965	0.2132876	0.103467986	
8	0.36166182	0.24657428	0.9263375	0.2132876	0.12690549	
9	0.43430668	0.24003187	0.9274088	0.23729675	0.12690549	
10	0.27894187	0.23369357	0.93151915	0.26803863	0.15472561	
11	0.2361962	0.22811256	0.9322404	0.2640371	0.16253811	
12	0.28183946	0.22349176	0.93313146	0.2868077	0.15034299	
13	0.29413548	0.21956635	0.9363403	0.29862168	0.15815549	
14	0.20288007	0.21582553	0.9384725	0.33044335	0.19817074	
15	0.22366686	0.21253513	0.9411509	0.34263846	0.21036585	
16	0.20407106	0.20988074	0.9411456	0.35972434	0.24161585	
17	0.22883314	0.20804624	0.9418511	0.36753684	0.20160061	
18	0.20093109	0.20668417	0.940785	0.36753684	0.20941311	
19	0.18077765	0.20570402	0.9411456	0.37973195	0.18940549	
20	0.22841452	0.20525983	0.94310796	0.37191945	0.19721799	
21	0.20399798	0.20416072	0.94363314	0.34470275	0.19721799	
22	0.19730704	0.20208913	0.9450704	0.36324948	0.22942074	
23	0.27071804	0.20060533	0.9445294	0.36471036	0.21722561	
24	0.12710959	0.2005099	0.944715	0.35251525	0.23285061	0.00038714064
25	0.16811758	0.20146924	0.9456061	0.369093	0.24504574	0.00038714064
26	0.22326273	0.20346558	0.9447255	0.36509147	0.23285061	0.00038714064
27	0.1733042	0.20499748	0.9443649	0.35727897	0.22160824	0.00038714064
28	0.16635665	0.20721006	0.9456061	0.3894817	0.22160824	0.00038714064
29	0.16562237	0.21185656	0.94417405	0.40129572	0.20598324	0.00038714064
30	0.23104317	0.2148735	0.94453466	0.43740472	0.23037347	0.00038714064
31	0.16019066	0.21635002	0.9441793	0.42106518	0.27724847	0.00038714064
32	0.23335315	0.2171299	0.9434739	0.3981358	0.27724847	0.00038714064
33	0.1376439	0.22109792	0.94437015	0.3981358	0.2972561	0.00038714064
34	0.17108561	0.22321196	0.94455045	0.41766706	0.30068597	0.00038714064
35	0.21031637	0.22818606	0.9440148	0.40985456	0.36166158	0.00038714064
36	0.23058327	0.23333037	0.94276315	0.40439215	0.33727133	0.00038714064
37	0.15010668	0.23462442	0.9429382	0.4079173	0.3128811	0.00038714064
38	0.24143259	0.23528528	0.94275784	0.3844798	0.2894436	0.00038714064
39	0.18607216	0.24464628	0.94239724	0.40105754	0.3050686	0.00038714064
40	0.13683179	0.24560077	0.9422117	0.42228785	0.35727897	0.00038714064
41	0.19353853	0.24291576	0.94275784	0.3978976	0.35384908	0.00038714064
42	0.13790771	0.24594185	0.9438187	0.4127763	0.31383383	0.00038714064
43	0.14648703	0.24965215	0.94363844	0.3858454	0.31478658	0.00038714064
44	0.14480631	0.26008922	0.9439938	0.44039	0.28601372	0.00038714064
45	0.14408576	0.2757436	0.94312376	0.41511053	0.31383383	0.00038714064
46	0.21883452	0.26799804	0.9397136	0.41023564	0.33727133	0.00038714064
47	0.32869872	0.27512074	0.93954384	0.43295857	0.29477897	0.00038714064
48	0.11113587	0.2834885	0.9425776	0.38838604	0.3504192	0.00038714064
49	0.20108025	0.27856737	0.9400742	0.42252603	0.3582317	0.0009330339
50	0.1407156	0.2767033	0.94293296	0.33363503	0.28696647	0.0009330339
51	0.23207815	0.27013648	0.93970835	0.3542143	0.32259908	0.0009330339
52	0.11223152	0.26373285	0.9452402	0.3698393	0.3660442	0.0009330339
53	0.18860064	0.25252318	0.9427526	0.4127763	0.3504192	0.0009330339
54	0.089025185	0.26445258	0.94363314	0.42497143	0.3660442	0.0009330339
55	0.20663872	0.26962194	0.94291717	0.40439215	0.33727133	0.0009330339
56	0.10660185	0.2625724	0.9409653	0.42643228	0.31821647	0.0009330339
57	0.09229267	0.27831262	0.94399905	0.3985169	0.32259908	0.0009330339
58	0.17355	0.26928303	0.9413154	0.40058118	0.28258383	0.0009330339
59	0.09812113	0.2761452	0.9363245	0.3858454	0.34165397	0.0009330339
60	0.1600595	0.2762636	0.94291186	0.41804814	0.34165397	0.0009330339
