products	reactants	set
CC(C)N(CC(O)COc1cccc2[nH]ccc12)OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O	CC(C)N(O)CC(O)COc1cccc2[nH]ccc12	train
COC(=O)c1c(C)nc(C)c(C(=O)O)c1-c1ccccc1[N+](=O)[O-]	COC(=O)c1c(C)nc(C)c(C(=O)OCC(C)O)c1-c1ccccc1[N+](=O)[O-]	train
O=[N+]([O-])C(Br)CO	O=[N+]([O-])C(Br)(CO)CO	train
Cc1cccc(C)c1NC(=O)CN1CCNCC1	COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1	train
O=C(O)c1cccnc1	COC(=O)c1cccnc1	train
CC[C@@H](C(=O)O)N1CCCC1=O	CC[C@@H](C(N)=O)N1CCCC1=O	train
CCN(CCO)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21	CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21	train
NCCCN1c2ccccc2CC(O)c2ccccc21	NCCCN1c2ccccc2CCc2ccccc21	train
COc1ccc2c3c1O[C@H]1C[C@H](OS(=O)(=O)O)C=C[C@@]31CCN(C)C2	COc1ccc2c3c1O[C@H]1C[C@H](O)C=C[C@@]31CCN(C)C2	train
CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(/C(=O)O)C(=O)CC=C(C)C	CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O	train
CNS(=O)(=O)Cc1ccc2[nH]cc(CC(=O)O)c2c1	CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1	train
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](O)[C@@H]1C	CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C	train
CCN(CC)C(=O)C1(c2ccccc2)CC1CNC(=O)O	CCN(CC)C(=O)C1(c2ccccc2)CC1CN	train
COc1ccc(CC(C)NCC(O)c2ccc(OS(=O)(=O)[O-])c([NH3+])c2)cc1	COc1ccc(CC(C)NCC(O)c2ccc(O)c(N)c2)cc1	train
Nc1ccc(S(=O)(=O)Nc2ccc(O)cn2)cc1	Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1	train
CN1C(C(O)=Nc2ncc(CO)s2)=C(O)c2ccccc2S1(=O)=O	Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1	train
O=C(O)CCC(C(=O)O)N1C(=O)c2ccccc2C1=O	NC(=O)CCC(C(=O)O)N1C(=O)c2ccccc2C1=O	train
C[C@]12C=CC(=O)C=C1[C@](C)(O)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO	C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12	train
CC#CCn1c(N2CCCC(O)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C	CC#CCn1c(N2CCCC(=O)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C	train
O=C([O-])[O-]	O=BOO	train
CCCC[N+]1(C)C2CC3CC1C(O3)C2O.[Br-]	CCCC[N+]1(C)C2CC(O)CC1C1OC12.[Br-]	train
COc1ccc2cc(CCC(C)OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)ccc2c1	COc1ccc2cc(CCC(C)O)ccc2c1	train
O=C(O)CCc1ccccc1	C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12	train
O=C(CC[C@H]1C(=O)N(c2ccc(F)cc2)[C@@H]1c1ccc(O)cc1)c1ccc(F)cc1	O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1	train
COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1C(=O)[C@@H]3Cc5cc(CC(=O)O)c(OC)c(O)c5[C@H]([C@H]21)N3C)OCO4	COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H]2[C@H]2c3c(cc(CC(=O)O)c(OC)c3O)C[C@@H]([C@@H]1O)N2C)OCO4	train
C[C@@]12C=CC(=O)C=C1CCC1C2[C@H](O)C[C@]2(C)C1C[C@H](O)[C@@]2(O)C(=O)CO	CCCC(=O)O[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO	train
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@H](O)CC[C@H]3[C@H]1C5	CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5	train
Nc1ccc(C(=O)NCCC(=O)O)cc1	O=C(O)CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1	train
Cc1cc(SC[C@H](O)COc2ccc(C(F)(F)F)cc2)ccc1OCC(=O)O	CCO[C@H](COc1ccc(C(F)(F)F)cc1)CSc1ccc(OCC(=O)O)c(C)c1	train
O=C1Cc2ccccc2C(=C2CCNCC2)c2ccsc21	CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1	train
O=C1N[C@@H](Cc2cnc[nH]2)C(=O)N2CCCC[C@@H]12	CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21	train
C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](O)(C(O)CO)[C@@]3(C)C[C@H](O)[C@@]12F	C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F	train
COc1ccc(CC2c3cc(OC)c(OC)cc3CCN2C)cc1OC	COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC	train
CCOc1ccc(C[C@@H](NC(=O)CCS)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CS)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN)C(=O)NCC(N)=O)[C@@H](C)O)[C@@H](C)CC)cc1	CCOc1ccc(C[C@H]2NC(=O)CCSSC[C@@H](C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCN)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@@H](C)CC)NC2=O)cc1	train
OC1CN(Cc2ccccc2Cl)Cc2ccsc21	Clc1ccccc1CN1CCc2sccc2C1	train
N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO[P@](=O)([O-])O[PH](=O)(=O)O[PH](=O)(=O)[O-])[C@@H](O)[C@H]1O	N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O	train
CN[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(N(C)C)c4C[C@H]3C[C@@H]12	CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O	train
COc1cc(C(CO)OS(=O)(=O)O)ccc1O	NC[C@H](O)c1ccc(O)c(O)c1	train
O=C(O)c1cnccn1	CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1	train
CNC[C@H](O)c1ccc(OS(=O)(=O)O)c(O)c1	CNC[C@H](O)c1ccc(O)c(O)c1	train
C[C@H](N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1)C(=O)[O-]	CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1	train
CCn1c(C(C)=O)nn(CCC(=O)OC)c1=O	CCn1c(C(C)=O)nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c1=O	train
CC(C)(Cc1ccccc1)[N+](=O)[O-]	CC(C)(Cc1ccccc1)NO	train
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)C(O)C1	CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	train
Nc1ccn(C2CSC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)n1	Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1	train
O=C(O)COc1nn(Cc2ccccc2)c2ccc(O)cc12	O=C(O)COc1nn(Cc2ccccc2)c2ccccc12	train
C#CC1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)[C@H](CO)C[C@]4(C)[C@H]3CC[C@@]21C	C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C	train
C[C@]12CCC(=O)C=C1CCC1C3CC[C@H](C(=O)CO)C34C[C@@H](OC4O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)C12	C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C=O)[C@@H](C(=O)CO)CC[C@@H]12	train
Oc1ccc2c(c1)N=C(N1CCNCC1)c1cc(Cl)ccc1O2	Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2	train
COc1cc(C[C@H](N)C(=O)O)ccc1O	N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O	train
CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1=O	CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1O	train
CCCC(C(=O)O)C(=O)CC	CCCC(C(=O)O)C(O)CC	train
C[C@@H]1C=C[C@H]2C3[C@@H](OC(=O)[C@@H]2C)O[C@](C)(O)CC[C@H]31	CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3	train
Cc1c(OCC(F)(F)F)ccnc1CSc1nc2cccc(OS(=O)(=O)O)c2[nH]1	Cc1c(OCC(F)(F)F)ccnc1C[S@@+]([O-])c1nc2c(OS(=O)(=O)O)cccc2[nH]1	train
Cc1cn2nc(-c3cc(=O)n4cc(N5CCN(O)C6(CC6)C5)ccc4n3)cc(C)c2n1	Cc1cn2nc(-c3cc(=O)n4cc(N5CCNC6(CC6)C5)ccc4n3)cc(C)c2n1	train
CC(C)[C@@]1(N=C(O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCC(O)N3C(=O)[C@H](Cc3ccccc3)N2C1=O	CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O	train
O=c1[nH]ncc2ccccc12	O=C(O)CC/C(=N/Nc1nncc2ccccc12)C(=O)O	train
CCN(CC)C(=O)C1(c2ccccc2)CC1CNC(=O)OC1OC(C(=O)O)C(O)C(O)C1O	CCN(CC)C(=O)C1(c2ccccc2)CC1CNC(=O)O	train
CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(NC)c1ccccc1	CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C	train
COc1cc(OS(O)(O)O)c(N)c(C(=O)Nc2ccc(Cl)cn2)c1	COc1cc(O)c(N)c(C(=O)Nc2ccc(Cl)cn2)c1	train
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1	CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1	train
COc1cc(CC(C)C(=O)O)ccc1O	C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O	train
CN1CC[C@@H](NC(=O)Nc2ccc(C#N)c([O-])c2)C[C@@H]1c1nc2ccccc2[nH]1	CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1	train
CNCc1nc(CSCCN/C(=C/[N+](=O)[O-])NC)cs1	CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1	train
CC(C)(C#N)c1cc(C(=O)O)cc(C(C)(C)C#N)c1	CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1	train
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1	CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21	train
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5	CN1CC[C@]23c4c5ccc(OCCN6CCOCC6)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5	train
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC=C4CC(OS(=O)(=O)O)CC[C@]4(C)[C@H]3CC[C@@]21C	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	train
CCC(C)C(C(CC(=O)N1CCCC1C(O)C(C)C(=O)NC(Cc1ccccc1)C(=O)O)OC)N(C)C(=O)C(NC(=O)C(NC)C(C)C)C(C)C	CCC(C)C(C(CC(=O)N1CCCC1C(OC)C(C)C(=O)NC(Cc1ccccc1)C(=O)O)OC)N(C)C(=O)C(NC(=O)C(NC)C(C)C)C(C)C	train
NCC(F)C(=O)O	O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F	train
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1=O	CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1=O	train
CN[C@@H](C)Cc1ccccc1	C[C@@H](Cc1ccccc1)N(C)Cc1ccccc1	train
COc1ccc2c3c1O[C@H]1C[C@H](O)C=C[C@@]31CCN(C)C2	COc1ccc2c3c1O[C@H]1CC(=O)C=C[C@@]31CCN(C)C2	train
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNC(=O)C4)cn3)nc2n(C2CCCC2)c1=O	CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O	train
CCOc1cc2c(cc1O)CCNC2C(=O)c1ccc(OCC)c(OCC)c1	CCOc1ccc(/C=C2\NCCc3cc(OCC)c(OCC)cc32)cc1O	train
O=C(O)[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O	CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12	train
CC(O)CCc1ccc2cc(OC3O[C@H](C(=O)NCC(=O)O)[C@@H](O)[C@H](O)[C@H]3O)ccc2c1	CC(O)CCc1ccc2cc(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)ccc2c1	train
CN1CC[C@]23c4c5ccc(OC6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O)c4O[C@H]2[C@@H](O)CC[C@H]3[C@H]1C5	CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)CC[C@H]3[C@H]1C5	train
Cc1cccc(C)c1N	CCN(CC)CC(=O)Nc1c(C)cccc1C	train
CC(=O)N1CCN(c2ccc(OCC3COC(CN4C(=O)CNC4O)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	CC(=O)N1CCN(c2ccc(OCC3COC(CN4C=NCC4=O)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	train
O=C(O)C(=O)C(=O)C(O)C(O)CO	O=C1O[C@H]([C@@H](O)CO)C(=O)C1=O	train
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O	NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](NC(=O)CNC(=O)CNC(=O)CN)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O	train
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C=C[C@H]3[C@H]1C5	CN1CC[C@]23c4c5ccc(O)c4OC2[C@@H](O)C=CC3C1C5	train
O=C(O)N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F	N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F	train
CN1C(=O)C(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21	CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21	train
CC1CN(C(=O)OC2O[C@@H](C(=O)O)[C@H](C)[C@@H](C)[C@@H]2C)CCc2ccc(Cl)cc21	C[C@H]1CNCCc2ccc(Cl)cc21	train
CC(C)n1c(=O)cc(N[C@@H](C)c2ccc(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cc2)[nH]c1=O	CC(C)n1c(=O)cc(N[C@@H](C)c2ccc(O)cc2)[nH]c1=O	train
CCN(CC)CCO	CCN(CC)CCOC(=O)c1ccc(N)cc1Cl	train
NC(=O)N1C=CC(CC(=O)N2CCC([C@H]3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1	NC(=O)N1CCC(CC(=O)N2CCC([C@H]3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1O	train
CC(C(=O)O)c1ccc(C(O)C(C)C)cc1	CC(C)Cc1ccc(C(C)C(=O)O)cc1	train
Nc1ccc(C(=O)O)cc1	CCCCNc1ccc(C(=O)OCCN(C)C)cc1	train
OC1CN(c2ccnc3cc(Cl)ccc23)CCN1CCCN1CCN(c2ccnc3cc(Cl)ccc23)CC1	Clc1ccc2c(N3CCN(CCCN4CCN(c5ccnc6cc(Cl)ccc56)CC4)CC3)ccnc2c1	train
CC[C@H]1OC(=O)[C@H](C)[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=NOCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O	train
CCCC(C(=O)O)C(O)CC	CC/C=C(\CCC)C(=O)O	train
[123I-]	O=C(O)CNC(=O)c1cccc([123I])c1	train
CC(CCc1ccccc1)n1ccc2cc(O)c(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(C(N)=O)c21	CC(CCc1ccccc1)n1ccc2cc(O)c(O)c(C(N)=O)c21	train
CC1C(=O)N2Cc3ccccc3CC2C(=O)N1[C@@H](CCc1ccccc1)C(=O)O	CCOC(=O)[C@H](CCc1ccccc1)N1C(=O)C2Cc3ccccc3CN2C(=O)C1C	train
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)O)C1c1ccccc1[N+](=O)[O-]	COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)=O)C1c1ccccc1[N+](=O)[O-]	train
Cc1nnc2n1-c1sc(C(C)O)cc1C(c1ccccc1Cl)=NC2	CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl	train
CCCC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12.O.O	CC(=O)CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12	train
C[N+](C)(C)[O-]	C[N+](C)(C)C[C@H](O)CC(=O)[O-]	train
O=C(O)[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O	O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O	train
O=C(CO)[C@@H](O)[C@@H](O)CO	OC[C@@H](O)[C@H](O)[C@@H](O)CO	train
CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1NC(C)=O	CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN	train
C[C@@H](O)C(O)CCCn1c(=O)c2c(ncn2C)n(C)c1=O	C[C@@H](O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O	train
[O-]S([O-])([O-])Oc1cccc2cccnc12	Oc1cccc2cccnc12	train
C[C@@H]1C[C@H]2[C@@H]3C[C@H](O)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)O	C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)O	train
CC(C)C[C@H](N)C(=O)O	CC(=O)N[C@@H](CC(C)C)C(=O)O	train
N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(NCCO)cc3)n2)cc1	N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N(CC(=O)O)CC(=O)O)cc3)n2)cc1	train
CCn1c(=O)c2c(nc(/C=C/c3ccc(OS(=O)(=O)[O-])c(OC)c3)n2C)n(CC)c1=O	CCn1c(=O)c2c(nc(/C=C/c3ccc(O)c(OC)c3)n2C)n(CC)c1=O	train
Cn1c(CCCC(=O)O)nc2cc(N(CCO)CCCl)ccc21	Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21	train
Cc1cccc(C(=O)O)c1N	Cc1cccc(C)c1N	train
CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c1-3	CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3	train
C[C@]12CCC(O)CC1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12	C[C@]12CCC(=O)CC1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12	train
COc1ccc(Br)c(OC)c1C(=O)NC[C@]1(O)CCC(=O)N1	CCN1C(=O)CC[C@@]1(O)CNC(=O)c1c(OC)ccc(Br)c1OC	train
CS(=O)c1ccccc1C(=N)N1CCN(CCc2cc3c(cc2Cl)NC(=O)C3)CC1	CSc1ccccc1C(=N)N1CCN(CCc2cc3c(cc2Cl)NC(=O)C3)CC1	train
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC	COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC	train
NC(=O)N1c2ccccc2C[C@@H](O)c2ccccc21	CC(=O)O[C@H]1Cc2ccccc2N(C(N)=O)c2ccccc21	train
O=C(O)c1ccc(C(F)(F)F)cc1O	CC(=O)Oc1cc(C(F)(F)F)ccc1C(=O)O	train
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O	CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12	train
O=C(O)CCC(O)=Nc1ccccc1	O=C(CCCCCCC(=O)Nc1ccccc1)NO	train
Cn1cnc2c1c(=O)n(CCCCC(=O)O)c(=O)n2C	CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O	train
O=S1(=O)CCN(CO)CN1	O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1	train
CC(C)CC(=O)NC(=O)CNC(=O)c1cc(Cl)ccc1Cl	CC(C)CC(O)NC(=O)CNC(=O)c1cc(Cl)ccc1Cl	train
NC(=O)c1nn(-c2ccc(O)cc2)c2c1CCN(c1ccc(N3CCCCC3=O)cc1)C2=O	COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1	train
CC(=O)N1CCN(c2ccc(OCC3COC(CN4C(=O)CNC4=O)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	CC(=O)N1CCN(c2ccc(OCC3COC(CN4C(=O)CNC4O)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	train
CC(=O)CCc1ccc2cc(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)ccc2c1	CC(=O)CCc1ccc2cc(O)ccc2c1	train
OC(Cl)(Cl)C(c1ccc(Cl)cc1)c1ccccc1Cl	Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1	train
COc1ccc(OC)c(C(O)CN)c1	COc1ccc(OC)c(C(O)CNC(=O)CN)c1	train
COc1ccc2cc(CCC(C)O)ccc2c1	COc1ccc2cc(CCC(C)=O)ccc2c1	train
O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21	NC(CCCCCNOC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21)C(=O)O	train
CCc1nn(CCC(=O)OC)c(=O)n1CC	CCc1nn(CCC(=O)O)c(=O)n1CC	train
CNC(C)CN1c2ccccc2Sc2ccccc21	CC(CN1c2ccccc2Sc2ccccc21)N(C)C	train
CNC1(c2ccccc2Cl)CC(O)CCC1=O	CNC1(c2ccccc2Cl)CCCCC1=O	train
