products	reactants	set
CC(CN1c2ccccc2Sc2ccccc21)[N+](C)(C)C1OC(C(=O)O)C(O)C(O)C1O	CC(CN1c2ccccc2Sc2ccccc21)N(C)C	train
O=S(=O)(O)OC1c2cccc3ccc4c5ccccc5cc1c4c23	OC1c2cccc3ccc4c5ccccc5cc1c4c23	train
CN(C)CCc1c[nH]c2cccc(OC3OC(C(=O)O)C(O)C(O)C3O)c12	CN(C)CCc1c[nH]c2cccc(O)c12	train
CCC(C)(C)C(=O)OC1CC(C)(O)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21	CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21	train
Cc1cc(-c2ccc(O)cc2)n[nH]c1=NCCN1CCOCC1	Cc1cc(-c2ccccc2)n[nH]c1=NCCN1CCOCC1	train
O=C(O)C1OC(Oc2c(-c3ccccc3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O	O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12	train
O=C(c1cccs1)c1ccc(O)c(Cl)c1Cl	O=C(c1cccs1)c1ccc(OCCCO)c(Cl)c1Cl	train
C=C1CCC(OC2OC(C(=O)O)C(O)C(O)C2O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C	C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C	train
CCCC(CC(C)O)C(=O)O	CCCC(CCC)C(=O)O	train
C#CC1(O)CCC2C3CCC4=CC(O)CCC4C3C(=C)CC21CC	C#CC1(O)CCC2C3CCC4=CCCCC4C3C(=C)CC21CC	train
Cn1c(NC2OC(C(=O)O)C(O)C(O)C2O)nc2ncc(-c3ccccc3)cc21	Cn1c(=N)[nH]c2ncc(-c3ccccc3)cc21	train
CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=O	CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO	train
N#Cc1cc(-c2nc(-c3ccncc3)n(C3OC(C(=O)O)C(O)C(O)C3O)n2)ccn1	N#Cc1cc(-c2nc(-c3ccncc3)n[nH]2)ccn1	train
Cc1[nH]nc(Cl)c1C(=O)Nc1cccc2c1C(C)OC2(C)C	Cc1nn(C)c(Cl)c1C(=O)Nc1cccc2c1C(C)OC2(C)C	train
O=C(O)CC(c1ccc(O)nc1)N1CCN(CCCc2ccc3c(n2)NC(O)CC3)C1=O	COc1ccc(C(CC(=O)O)N2CCN(CCCc3ccc4c(n3)NCCC4)C2=O)cn1	train
CCc1nn(CCCN2CCN(c3ccc(O)c(Cl)c3)CC2)c(=O)n1CCOc1ccccc1	CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1	train
CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2O	CC12CCC3c4ccc(O)cc4CCC3C1CCC2O	train
c1ccc(C(c2ccccc2)N2CCNCC2)cc1	C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1	train
Cc1ccc(O)cc1C	Cc1ccccc1C	train
CC(C)c1nc(NS(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(O)CC(=O)O	CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(O)CC(=O)O	train
CCC(O)c1ccc2ccccc2n1	CCCc1ccc2ccccc2n1	train
CC(O)c1ccc(CCOc2ccc(CC3SC(=O)N=C3O)cc2)nc1	CCc1ccc(CCOc2ccc(CC3SC(=O)N=C3O)cc2)nc1	train
C=CCC1C=C(C)CC(C)CC(O)C(O)C2CC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)=CC2CCC(O)C(OC)C2)C(C)C(O)CC1=O	C=CCC1C=C(C)CC(C)CC(OC)C(O)C2CC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)=CC2CCC(O)C(OC)C2)C(C)C(O)CC1=O	train
CCC(C)(C)C(=O)OC1CC(C)(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21	CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21	train
O=C(O)C1OC(Oc2c(-c3ccc(O)cc3O)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O	O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12	train
CCC(=C(c1ccc(OCCN(C)C)cc1)c1cccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1)c1ccccc1	CCC(=C(c1ccc(OCCN(C)C)cc1)c1cccc(O)c1)c1ccccc1	train
COc1cc2ccccc2cc1O	Oc1cc2ccccc2cc1O	train
CCC(=C(c1ccc(OCCN(C)C)cc1)c1ccc(OS(=O)(=O)O)cc1)c1ccccc1	CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1	train
Cc1cc(O)c2c(c1)C(=O)c1cc(OC3OC(C(=O)O)C(O)C(O)C3O)cc(O)c1C2=O	Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O	train
CC(=O)Nc1ccc(O)cc1	COc1ccc(NC(C)=O)cc1	val
O=CC1OC(Oc2cc(O)cc(O)c2C(=O)CCc2ccc(O)cc2)C(O)C(O)C1O	O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O	train
O=C1CCC(Cc2cccc(OC3OC(C(=O)O)C(O)C(O)C3O)c2)O1	O=C1CCC(Cc2cccc(O)c2)O1	train
O=C(O)Cc1ccc(O)cc1	O=C(O)Cc1ccc(O)c(O)c1	train
[O-][n+]1cccc2ccccc21	c1ccc2ncccc2c1	train
CN(C(=O)c1c(O)c2cccc(O)c2n(C)c1=O)c1ccccc1	CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1	train
CC(=O)c1ccccc1O	COc1ccccc1C(C)=O	train
O=C(O)Cc1ccc(CCOc2ccc(CC3SC(=O)N=C3O)cc2)nc1	CCc1ccc(CCOc2ccc(CC3SC(=O)N=C3O)cc2)nc1	train
CC(CO)Cc1ccc(C(C)C(=O)O)cc1	CC(C)Cc1ccc(C(C)C(=O)O)cc1	train
COc1ccc(CCN2CCC(N=c3[nH]c4ccc(O)cc4n3Cc3ccc(F)cc3)CC2)cc1	COc1ccc(CCN2CCC(N=c3[nH]c4ccccc4n3Cc3ccc(F)cc3)CC2)cc1	train
O=C(O)C1OC(Oc2ccccc2O)C(O)C(O)C1O	Oc1ccccc1O	train
COc1ccc(CC=O)cc1OC	COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC	train
COc1cc(CCC(O)=CC(=O)CCc2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)c(OC)c2)ccc1O	COc1cc(CCC(=O)C=C(O)CCc2ccc(O)c(OC)c2)ccc1O	train
CC(=O)N(O)c1ccccc1	CC(=O)Nc1ccccc1	train
C1=CC2OC2c2ccccc21	c1ccc2ccccc2c1	train
CCCNCCc1cccc2c1CC(O)=N2	CCCN(CCC)CCc1cccc2c1CC(O)=N2	train
CC12CCC3c4ccc(O)c(OC5OC(C(=O)O)C(O)C(O)C5O)c4CCC3C1CCC2=O	CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2=O	train
CNCCCC(C#N)(c1ccc(OC)c(OC)c1)C(C)C	COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC	train
CNCCCC(C#N)(c1ccc(OC)c(OC)c1)C(C)C	COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC	train
CC(C(=O)OS(=O)(=O)O)c1ccc2cc(O)ccc2c1	CC(C(=O)O)c1ccc2cc(O)ccc2c1	train
O=C(OC1CC2CCC(C1)N2)c1c[nH]c2ccccc12	CN1C2CCC1CC(OC(=O)c1c[nH]c3ccccc13)C2	train
COc1cc2c(cc1O)CC(CC1CCN(Cc3ccccc3)CC1)C2=O	COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2	train
COc1ccc2c3c1OC1C(O)C=CC4C(C2)NCCC341	COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341	train
NC(CCC(=O)NC(CSCc1ccc([N+](=O)[O-])cc1)C(=O)NCC(=O)O)C(=O)O	O=[N+]([O-])c1ccc(CCl)cc1	train
CCCNCC(O)COc1ccccc1C(=O)CCc1ccc(O)cc1	CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1	val
CNCCC(Oc1ccccc1CO)c1ccccc1	CNCCC(Oc1ccccc1C)c1ccccc1	train
CC(O)C(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1	CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1	train
CC(O)CCCCCCC=CCCCCCCCC(=O)O	CCCCCCCCC=CCCCCCCCC(=O)O	train
C#Cc1cc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)ccc1OS(=O)(=O)O	C#Cc1cc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)ccc1O	train
CCCCCC=CC(C=CCCCCCCCC(=O)O)OOSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O	CCCCCC=CC(C=CCCCCCCCC(=O)O)OO	train
O=C(O)CCC(=O)c1ccc(F)cc1	O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1	train
CCC(C)(C)C(=O)OC1CC(C)C(O)=C2C=C(O)C(C)C(CCC(O)CC(O)CC(=O)O)C21	CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21	train
CCOc1cc2oc(=O)ccc2cc1OC1OC(C(=O)O)C(O)C(O)C1O	CCOc1cc2oc(=O)ccc2cc1O	train
CC(N)Cc1ccc(O)cc1	COc1ccc(CC(C)N)cc1	train
O=c1cc(C(F)(F)F)c2ccc(O)cc2o1	CCOc1ccc2c(C(F)(F)F)cc(=O)oc2c1	train
CCOP(=S)(OCC)SCC[S+]([O-])CC	CCOP(=S)(OCC)SCCSCC	train
Cc1c(F)c(NOS(=O)(=O)O)c2c(=O)cc(-c3ccc(NO)c(F)c3)oc2c1F	Cc1c(F)c(NO)c2c(=O)cc(-c3ccc(NO)c(F)c3)oc2c1F	val
O=S(=O)(O)OCc1ccco1	OCc1ccco1	train
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O	CC(O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O	train
CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccc(O)cc21	CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21	train
CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2NCCCCO)ccc1C(=O)O	CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O	val
CN1CCN(C(=O)NC(Cc2ccccc2)C(=O)NC(C=CS(=O)(=O)c2ccccc2)C(O)Cc2ccccc2)CC1	CN1CCN(C(=O)NC(Cc2ccccc2)C(=O)NC(C=CS(=O)(=O)c2ccccc2)CCc2ccccc2)CC1	train
CNCCN1C(=O)C(OC(C)=O)C(c2ccc(OC)cc2)Sc2ccccc21	COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1	train
O=CCCl	O=P1(N(CCCl)CCCl)NCCCO1	train
COc1cc(-c2oc3cc(OC4OC(C(=O)O)C(O)C(O)C4O)ccc3c(=O)c2O)cc(OC)c1OC	COc1cc(-c2oc3cc(O)ccc3c(=O)c2O)cc(OC)c1OC	train
ONc1cc2c3ccccc3ccc2c2ccccc12	O=[N+]([O-])c1cc2c3ccccc3ccc2c2ccccc12	train
CC(=O)CC(c1ccccc1)c1c(O)oc2ccc(O)cc2c1=O	CC(=O)CC(c1ccccc1)c1c(O)oc2ccccc2c1=O	val
C#Cc1cccc(Nc2ncnc3cc(OCCO)c(OCCOC)cc23)c1	C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1	train
O=C1N=C(O)C(O)(Cc2ccc(C(=O)NCc3ccc(C(F)(F)F)cc3)c(O)c2)S1	COc1cc(CC2SC(=O)N=C2O)ccc1C(=O)NCc1ccc(C(F)(F)F)cc1	train
Cc1cnc2ccc3c(nc(NOC4OC(C(=O)O)C(O)C(O)C4O)n3C)c2n1	Cc1cnc2ccc3c(nc(NO)n3C)c2n1	train
CC1OC(=O)c2c(O)c(C(=O)NC(Cc3ccccc3)C(=O)O)cc(Cl)c2C1O	CC1Cc2c(Cl)cc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1	train
COC(=O)c1c(C)nc(C)c(C(=O)OCC(C)C)c1-c1ccccc1[N+](=O)[O-]	COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-]	train
CNCCCn1nc2c3c(c([N+](=O)[O-])ccc31)Nc1ccc(OC)cc1-2	COc1ccc2c(c1)-c1nn(CCCN(C)C)c3ccc([N+](=O)[O-])c(c13)N2	train
O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl	O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl	train
CC(C(=O)c1c(O)cc(O)cc1O)c1ccc(O)cc1	C=C(C(=O)c1c(O)cc(O)cc1O)c1ccc(O)cc1	train
COC12CCC3(CC1C(C)(O)CCc1cccs1)C1Cc4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)c5c4C3(CCN1CC1CC1)C2O5	COC12CCC3(CC1C(C)(O)CCc1cccs1)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5	train
OC(CCN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccccc1	Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1	train
CC1(C)C2CC=C(CO)CC21	CC1=CCC2C(C1)C2(C)C	train
CCC1OCC(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(NC)C2O)C(C)(O)CC(C)CC(C)C(O)C1(C)O	CCC1OCC(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CC(C)C(O)C1(C)O	train
CN1C(C(=O)Nc2ccc(O)cn2)=C(O)c2ccccc2S1(=O)=O	CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O	train
Oc1ccc(C=CCN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1	C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1	train
CC(O)CCCCCCCCCCCCCC(=O)O	CCCCCCCCCCCCCCCC(=O)O	train
O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccc(CO)cc1	Cc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1	train
CNCCC(Oc1cccc2cc(O)ccc12)c1cccs1	CNCCC(Oc1cccc2ccccc12)c1cccs1	train
CCNCC(=O)Nc1c(C)cccc1C	CCN(CC)CC(=O)Nc1c(C)cccc1C	val
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(O)cc2)cc1CO	COc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)c(CO)c2)cc1	train
O=C(O)C1OC(Oc2ccc(C3CCCC3)cc2)C(O)C(O)C1O	Oc1ccc(C2CCCC2)cc1	val
Cc1ccc2oc(-c3ccc4c(c3)OCO4)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(=O)c2c1	Cc1ccc2oc(-c3ccc4c(c3)OCO4)c(O)c(=O)c2c1	train
Cn1c(O)nc2[nH]cnc2c1=O	Cn1c(O)nc2ncn(C)c2c1=O	train
CC1(C)C(=O)C2(C)CCC1C2OC1OC(C(=O)O)C(O)C(O)C1O	CC1(C)C(=O)C2(C)CCC1C2O	train
COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccc(O)cc4)oc3C)cc2)cc1	COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1	train
N=c1c2c([nH]c3ccccc13)CCCC2O	N=c1c2c([nH]c3ccccc13)CCCC2	train
CC(=O)Nc1ccc2c(c1)CN1C(=O)c3ccccc3C1=N2	Nc1ccc2c(c1)CN1C(=O)c3ccccc3C1=N2	train
O=C(OC1OC(C(=O)O)C(O)C(O)C1O)c1cccc(Oc2ccccc2)c1	O=C(O)c1cccc(Oc2ccccc2)c1	train
C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)C(O)CC2(C)C	C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C	train
OC1=Nc2c(O)cc(Cl)cc2C(C#CC2(O)CC2)(C(F)(F)F)O1	OC1=Nc2c(O)cc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1	train
CCCCCC(O)CC(=O)CCc1ccc(OC)c(OC2OC(C(=O)O)C(O)C(O)C2O)c1	CCCCCC(O)CC(=O)CCc1ccc(OC)c(O)c1	train
Cc1ccc(O)c(O)c1	Cc1ccc(O)cc1	train
Oc1ccc2c3c1OC1C(O)C=CC4C(CNCC341)C2	CN1CC2Cc3ccc(O)c4c3C3(C1)C2C=CC(O)C3O4	train
CC(C)Oc1ccc2c(=O)c(-c3ccc(O)cc3)coc2c1	CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1	train
Cc1cccc(C(C)c2cncn2C2OC(C(=O)O)C(O)C(O)C2O)c1C	Cc1cccc(C(C)c2cnc[nH]2)c1C	train
COC(=O)c1c(C)nc(C)c(C(=O)O)c1-c1cccc([N+](=O)[O-])c1	COC(=O)c1c(C)nc(C)c(C(=O)OCC=Cc2ccccc2)c1-c1cccc([N+](=O)[O-])c1	train
CC(C(=O)O)c1ccc(-c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)c(F)c1	CC(C(=O)O)c1ccc(-c2ccc(O)cc2)c(F)c1	train
Nc1cc(C(F)(F)F)c([N+](=O)[O-])cc1O	Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1	train
C=CCc1ccc(O)c(O)c1	C=CCc1ccc(O)c(OC)c1	val
O=c1cc(C(F)(F)F)c2ccc(O)cc2o1	O=c1cc(C(F)(F)F)c2ccc(OCc3ccccc3)cc2o1	train
COc1ccc(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC	COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC	train
CC(NC(C)(C)C)C(=O)c1ccc(O)c(Cl)c1	CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1	train
O=C(O)C1OC(n2nnc(-c3ccccc3COc3ccc(OCc4ccc5ccccc5n4)cc3)n2)C(O)C(O)C1O	c1ccc(-c2nn[nH]n2)c(COc2ccc(OCc3ccc4ccccc4n3)cc2)c1	train
COc1ccc2[nH]c3cc(Cl)ccc3c(=N)c2c1	CCN(CC)CCCC(C)N=c1c2ccc(Cl)cc2[nH]c2ccc(OC)cc12	train
COc1cc(C(=O)c2c[nH]c3c(O)c(OC)ccc23)cc(OC)c1OC	COc1ccc2c(C(=O)c3cc(OC)c(OC)c(OC)c3)c[nH]c2c1	train
CC(C)c1nc(C(C)C)c(CO)c(-c2ccc(F)cc2)c1C=CC(O)CC(O)CC(=O)O	COCc1c(C(C)C)nc(C(C)C)c(C=CC(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1	train
[O-][s+]1ccc2c1CCN(Cc1ccccc1Cl)C2	Clc1ccccc1CN1CCc2sccc2C1	train
CNc1cn(C)n(-c2ccccc2)c1=O	CN(C)c1cn(C)n(-c2ccccc2)c1=O	train
CCC(=C(c1ccccc1)c1ccc(OCCNC)cc1)c1ccccc1	CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1	val
CN(C)CCC=C1c2ccccc2CC(O)c2ccccc21	CN(C)CCC=C1c2ccccc2CCc2ccccc21	train
COc1cc(CC(C)N)ccc1O	COc1cccc(CC(C)N)c1	train
CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)C(O)CC4(C)C3CCC21C	CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC21C	train
C1OC1C1CO1	C=CC1CO1	train
O=C(C=Cc1ccccc1)c1ccccc1OC1OC(C(=O)O)C(O)C(O)C1O	O=C(C=Cc1ccccc1)c1ccccc1O	train
CCCc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1	CCCc1ccc(O)cc1	train
COc1cc2c(cc1OC1OC(O)C(O)C(O)C1O)CCC1C2CCC2(C)C(=O)CCC12	COc1cc2c(cc1O)CCC1C2CCC2(C)C(=O)CCC12	train
CC(C=CC1=C(C)CCC(=O)C1(C)C)=CC=CC(C)=CC(=O)OC1OC(C(=O)O)C(O)C(O)C1O	CC(C=CC1=C(C)CCC(=O)C1(C)C)=CC=CC(C)=CC(=O)O	train
CC(C)C12CCC(C)(O1)C(O)C2	CC(C)C12CCC(C)(CC1)O2	train
COc1cc2c(cc1O)CCC1C2CCC2(C)C(O)CCC12	CC12CCC3c4cc(O)c(O)cc4CCC3C1CCC2O	val
CCCCCC1OC1CC=CCC=CCC=CCCCC(=O)O	CCCCCC=CCC=CCC=CCC=CCCCC(=O)O	val
OC(O)C(Cl)(Cl)Cl	ClC=C(Cl)Cl	val
Cc1c(CC(=O)NCC(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccccc2)c2cc(O)ccc2n1C(=O)c1ccc(Cl)cc1	Cc1c(CC(=O)NCC(O)c2ccccc2)c2cc(O)ccc2n1C(=O)c1ccc(Cl)cc1	train
CC(C)(C)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1	CC(C)(C)c1ccc(O)cc1	train
CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=O	CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO	train
NC(CCC(=O)NC(CSOC1c2cc3ccc4cccc5ccc(c2C=CC1O)c3c45)C(=O)NCC(=O)O)C(=O)O	C1=CC2OC2c2cc3ccc4cccc5ccc(c21)c3c45	train
Oc1ccc2[nH]c3c(c2c1)CCNC3	COc1ccc2[nH]c3c(c2c1)CCNC3	train
Cc1c(O)cnc2c1N=C(O)c1cccnc1N2C1CC1	Cc1ccnc2c1N=C(O)c1cccnc1N2C1CC1	train
Cc1cc(O)nc(C(C)C)n1	CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1	train
COc1ccc2c(c1)c(CC(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c(C)n2C(=O)c1ccc(Cl)cc1	COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1	val
O=C(O)C1OC(Oc2ccc3c4c2OC2C(=O)CCC5(O)C(C3)N(CC3CC3)CCC425)C(O)C(O)C1O	O=C(O)C1OC(Oc2ccc3c4c2OC2C(=O)CCC5(O)C(C3)N(CC3CC3)CCC425)C(O)C(O)C1O	train
CC12CCC(=O)C=C1C(O)CC1C2CCC2(C)C(O)CCC12	CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12	train
c1ccc2c(c1)Cc1cccnc1N1CCNCC21	CN1CCN2c3ncccc3Cc3ccccc3C2C1	train
CCc1cc(O)cc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3	CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3	val
Cc1nccn1CC1CCc2c(c3cc(O)ccc3n2C)C1=O	Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O	train
CCCC(C(=O)O)C(O)CC	CCCC(CCC)C(=O)O	train
Cc1c(F)c(NO)c2c(=O)cc(-c3ccc(NO)c(F)c3)oc2c1F	Cc1c(F)c(NO)c2c(=O)cc(-c3ccc(N)c(F)c3)oc2c1F	train
Cc1ncc([N+](=O)[O-])n1CC(CCl)OC1OC(C(=O)O)C(O)C(O)C1O	Cc1ncc([N+](=O)[O-])n1CC(O)CCl	val
OC(CN1CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1)c1cccc(F)c1	Fc1cccc(CCN2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)c1	val
CNCc1cc(=O)oc2cc(O)ccc12	CNCc1cc(=O)oc2cc(OC)ccc12	train
CC(=O)C1CCC2C3CC(O)C4=CC(=O)CCC4(C)C3CCC12C	CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C	val
CNCC(O)c1cccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1	CNCC(O)c1cccc(O)c1	val
NC(CCC(=O)NC(CSc1cccc([N+](=O)[O-])c1[N+](=O)[O-])C(=O)NCC(=O)O)C(=O)O	O=[N+]([O-])c1cccc(Cl)c1[N+](=O)[O-]	train
CNC(=O)c1cc(NCC(=O)NCCc2ccc(OC)c(OC)c2)ccc1O	CNC(=O)c1cccc(NCC(=O)NCCc2ccc(OC)c(OC)c2)c1	train
Oc1ccc(CCN2CCC(N=c3[nH]c4ccccc4n3Cc3ccc(F)cc3)CC2)cc1	COc1ccc(CCN2CCC(N=c3[nH]c4ccccc4n3Cc3ccc(F)cc3)CC2)cc1	train
O=C1OCC(Cc2cccc(OC3OC(C(=O)O)C(O)C(O)C3O)c2)C1Cc1cccc(O)c1	O=C1OCC(Cc2cccc(O)c2)C1Cc1cccc(O)c1	train
O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1Cl	O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cc(O)cc1Cl	train
Cn1c(=O)c2c(nc(O)n2C)n(C)c1=O	Cn1c(=O)c2c(ncn2C)n(C)c1=O	train
CCCCCNCCOc1ccc(C2Oc3ccc(O)cc3SC2c2ccc(O)cc2)cc1	Oc1ccc(C2Sc3cc(O)ccc3OC2c2ccc(OCCN3CCCCC3)cc2)cc1	train
O=C(C=Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)c1ccccc1	O=C(C=Cc1ccc(O)cc1)c1ccccc1	train
CC12CCC(OS(=O)(=O)O)CC1=CCC1C2CCC2(C)C(c3ccc[n+]([O-])c3)=CCC12	CC12CCC(O)CC1=CCC1C2CCC2(C)C(c3ccc[n+]([O-])c3)=CCC12	val
CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=Cc1cc(O)cc(=O)o1	CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(O)CC(=O)O	train
CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CNC	CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C	train
COc1ccc(C(C)=O)c(OS(=O)(=O)O)c1	COc1ccc(C(C)=O)c(O)c1	val
Cc1nccc2c1[nH]c1cc(OS(=O)(=O)O)ccc12	Cc1nccc2c1[nH]c1cc(O)ccc12	train
CNC(C)Cc1ccccc1	C#CCN(C)C(C)Cc1ccccc1	train
CNCCCN1c2cc(Cl)ccc2CCc2c(O)cccc21	CNCCCN1c2ccccc2CCc2ccc(Cl)cc21	train
C#CC1(O)CCC2C3(C)CCc4c(ccc(O)c4O)C3CCC21C	C#CC1(O)CCC2C3(C)CCc4cc(O)ccc4C3CCC21C	train
